"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
1.3608,59.4150322040613,-0.001,0,0.0086392,0,0,-1,429.873002560563
1.3824,59.4057469403257,-0.001,0,0.0086176,0,0,-1,429.87363962755
1.404,59.3964616628294,-0.001,0,0.008596,0,0,-1,429.874276694538
1.4256,59.3871763715725,-0.001,0,0.0085744,0,0,-1,429.874913761525
1.4472,59.3778910665549,-0.001,0,0.0085528,0,0,-1,429.875550828512
1.4688,59.3686057477767,-0.001,0,0.0085312,0,0,-1,429.8761878955
1.4904,59.3593204152379,-0.001,0,0.0085096,0,0,-1,429.876824962488
1.512,59.3500350689383,-0.001,0,0.008488,0,0,-1,429.877462029475
1.5336,59.3407497088782,-0.001,0,0.0084664,0,0,-1,429.878099096463
1.5552,59.3314643350573,-0.001,0,0.0084448,0,0,-1,429.87873616345
1.5768,59.3221789474759,-0.001,0,0.0084232,0,0,-1,429.879373230437
1.5984,59.3128935461338,-0.001,0,0.0084016,0,0,-1,429.880010297425
1.62,59.3036081310311,-0.001,0,0.00838,0,0,-1,429.880647364412
1.6416,59.2943227021677,-0.001,0,0.0083584,0,0,-1,429.8812844314
1.6632,59.2850372595436,-0.001,0,0.0083368,0,0,-1,429.881921498387
1.6848,59.275751803159,-0.001,0,0.0083152,0,0,-1,429.882558565375
1.7064,59.2664663330136,-0.001,0,0.0082936,0,0,-1,429.883195632362
1.728,59.2571808491076,-0.001,0,0.008272,0,0,-1,429.88383269935
1.7496,59.247895351441,-0.001,0,0.0082504,0,0,-1,429.884469766337
1.7712,59.2386098400137,-0.001,0,0.0082288,0,0,-1,429.885106833325
1.7928,59.2293243148258,-0.001,0,0.0082072,0,0,-1,429.885743900312
1.8144,59.2200387758772,-0.001,0,0.0081856,0,0,-1,429.8863809673
1.836,59.210753223168,-0.001,0,0.008164,0,0,-1,429.887018034287
1.8576,59.2014676566981,-0.001,0,0.0081424,0,0,-1,429.887655101275
1.8792,59.1921820764676,-0.001,0,0.0081208,0,0,-1,429.888292168262
1.9008,59.1828965176887,-0.001,0,0.0080992,0,0,-1,429.826725555979
1.9224,59.1736122466739,-0.001,0,0.0080776,0,0,-1,429.827998033548
1.944,59.1643279481736,-0.001,0,0.008056,0,0,-1,429.829270511117
1.9656,59.1550436221878,-0.001,0,0.0080344,0,0,-1,429.830542988686
1.9872,59.1457592687165,-0.001,0,0.0080128,0,0,-1,429.831815466256
2.0088,59.1364748877597,-0.001,0,0.0079912,0,0,-1,429.833087943825
2.0304,59.1271904793173,-0.001,0,0.0079696,0,0,-1,429.834360421394
2.052,59.1179060433894,-0.001,0,0.007948,0,0,-1,429.835632898963
2.0736,59.1086215799761,-0.001,0,0.0079264,0,0,-1,429.836905376532
2.0952,59.0993370890772,-0.001,0,0.0079048,0,0,-1,429.838177854101
2.1168,59.0900525706928,-0.001,0,0.0078832,0,0,-1,429.83945033167
2.1384,59.0807680248229,-0.001,0,0.0078616,0,0,-1,429.840722809239
2.16,59.0714834514674,-0.001,0,0.00784,0,0,-1,429.841995286808
2.1816,59.0621988506265,-0.001,0,0.0078184,0,0,-1,429.843267764377
2.2032,59.0529142223,-0.001,0,0.0077968,0,0,-1,429.844540241947
2.2248,59.043629566488,-0.001,0,0.0077752,0,0,-1,429.845812719516
2.2464,59.0343448831905,-0.001,0,0.0077536,0,0,-1,429.847085197085
2.268,59.0250601724075,-0.001,0,0.007732,0,0,-1,429.848357674654
2.2896,59.015775434139,-0.001,0,0.0077104,0,0,-1,429.849630152223
2.3112,59.0064906683849,-0.001,0,0.0076888,0,0,-1,429.850902629792
2.3328,58.9972058751454,-0.001,0,0.0076672,0,0,-1,429.852175107361
2.3544,58.9879210544203,-0.001,0,0.0076456,0,0,-1,429.85344758493
2.376,58.9786362062097,-0.001,0,0.007624,0,0,-1,429.854720062499
2.3976,58.9693513305136,-0.001,0,0.0076024,0,0,-1,429.855992540068
2.4192,58.960066427332,-0.001,0,0.0075808,0,0,-1,429.857265017637
2.4408,58.9507814966648,-0.001,0,0.0075592,0,0,-1,429.858537495206
2.4624,58.9414965385122,-0.001,0,0.0075376,0,0,-1,429.859809972776
2.484,58.932211552874,-0.001,0,0.007516,0,0,-1,429.861082450345
2.5056,58.9229265397503,-0.001,0,0.0074944,0,0,-1,429.862354927913
2.5272,58.9136414991411,-0.001,0,0.0074728,0,0,-1,429.863627405483
2.5488,58.9043564310464,-0.001,0,0.0074512,0,0,-1,429.864899883052
2.5704,58.8950713354662,-0.001,0,0.0074296,0,0,-1,429.866172360621
2.592,58.8857862124004,-0.001,0,0.007408,0,0,-1,429.86744483819
2.6136,58.8765010618492,-0.001,0,0.0073864,0,0,-1,429.868717315759
2.6352,58.8672150044127,-0.001,0,0.0073648,0,0,-1,429.921702856095
2.6568,58.8579288673268,-0.001,0,0.0073432,0,0,-1,429.905805103013
2.6784,58.8486430736323,-0.001,0,0.0073216,0,0,-1,429.889907349931
2.7,58.8393576233292,-0.001,0,0.0073,0,0,-1,429.87400959685
2.7216,58.8300725164177,-0.001,0,0.0072784,0,0,-1,429.858111843768
2.7432,58.8207877528976,-0.001,0,0.0072568,0,0,-1,429.842214090686
2.7648,58.811503332769,-0.001,0,0.0072352,0,0,-1,429.826316337605
2.7864,58.8022192560318,-0.001,0,0.0072136,0,0,-1,429.810418584523
2.808,58.7929355226861,-0.001,0,0.007192,0,0,-1,429.794520831441
2.8296,58.7836521327319,-0.001,0,0.0071704,0,0,-1,429.77862307836
2.8512,58.7743690861691,-0.001,0,0.0071488,0,0,-1,429.762725325278
2.8728,58.7650863829978,-0.001,0,0.0071272,0,0,-1,429.746827572196
2.8944,58.755804023218,-0.001,0,0.0071056,0,0,-1,429.730929819115
2.916,58.7465220068297,-0.001,0,0.007084,0,0,-1,429.715032066033
2.9376,58.7372403338328,-0.001,0,0.0070624,0,0,-1,429.699134312952
2.9592,58.7279590042273,-0.001,0,0.0070408,0,0,-1,429.68323655987
2.9808,58.7186780180134,-0.001,0,0.0070192,0,0,-1,429.667338806788
3.0024,58.7093973751909,-0.001,0,0.0069976,0,0,-1,429.651441053706
3.024,58.7001170757599,-0.001,0,0.006976,0,0,-1,429.635543300625
3.0456,58.6908371197203,-0.001,0,0.0069544,0,0,-1,429.619645547543
3.0672,58.6815575070722,-0.001,0,0.0069328,0,0,-1,429.603747794462
3.0888,58.6722782378156,-0.001,0,0.0069112,0,0,-1,429.58785004138
3.1104,58.6629993119504,-0.001,0,0.0068896,0,0,-1,429.571952288298
3.132,58.6537207294767,-0.001,0,0.006868,0,0,-1,429.556054535217
3.1536,58.6444424903945,-0.001,0,0.0068464,0,0,-1,429.540156782135
3.1752,58.6351645947038,-0.001,0,0.0068248,0,0,-1,429.524259029054
3.1968,58.6258870424045,-0.001,0,0.0068032,0,0,-1,429.508361275972
3.2184,58.6166098334966,-0.001,0,0.0067816,0,0,-1,429.49246352289
3.24,58.6073329679802,-0.001,0,0.00676,0,0,-1,429.476565769808
3.2616,58.5980564458553,-0.001,0,0.0067384,0,0,-1,429.460668016727
3.2832,58.5887802671219,-0.001,0,0.0067168,0,0,-1,429.444770263645
3.3048,58.57950443178,-0.001,0,0.0066952,0,0,-1,429.428872510564
3.3264,58.5702289398295,-0.001,0,0.0066736,0,0,-1,429.412974757482
3.348,58.5609590846723,-0.001,0,0.006652,0,0,-1,428.732493498027
3.3696,58.5516992544999,-0.001,0,0.0066304,0,0,-1,428.659189129202
3.3912,58.5424410077019,-0.001,0,0.0066088,0,0,-1,428.585884760376
3.4128,58.5331843442783,-0.001,0,0.0065872,0,0,-1,428.512580391551
3.4344,58.523929264229,-0.001,0,0.0065656,0,0,-1,428.439276022726
3.456,58.5146757675541,-0.001,0,0.006544,0,0,-1,428.365971653901
3.4776,58.5054238542535,-0.001,0,0.0065224,0,0,-1,428.292667285075
3.4992,58.4961735243274,-0.001,0,0.0065008,0,0,-1,428.21936291625
3.5208,58.4869247777756,-0.001,0,0.0064792,0,0,-1,428.146058547425
3.5424,58.4776776145981,-0.001,0,0.0064576,0,0,-1,428.0727541786
3.564,58.4684320347951,-0.001,0,0.006436,0,0,-1,427.999449809775
3.5856,58.4591880383663,-0.001,0,0.0064144,0,0,-1,427.926145440949
3.6072,58.449945625312,-0.001,0,0.0063928,0,0,-1,427.852841072124
3.6288,58.440704795632,-0.001,0,0.0063712,0,0,-1,427.779536703299
3.6504,58.4314655493264,-0.001,0,0.0063496,0,0,-1,427.706232334474
3.672,58.4222278863952,-0.001,0,0.006328,0,0,-1,427.632927965649
3.6936,58.4129918068383,-0.001,0,0.0063064,0,0,-1,427.559623596824
3.7152,58.4037472601352,-0.001,0,0.0062848,0,0,-1,427.747392806488
3.7368,58.3945139389281,-0.001,0,0.0062632,0,0,-1,427.189756000782
3.7584,58.385292662676,-0.001,0,0.0062416,0,0,-1,426.632119195076
3.78,58.3760834313789,-0.001,0,0.00622,0,0,-1,426.07448238937
3.8016,58.3668862450367,-0.001,0,0.0061984,0,0,-1,425.516845583664
3.8232,58.3577011036496,-0.001,0,0.0061768,0,0,-1,424.959208777958
3.8448,58.3485280072175,-0.001,0,0.0061552,0,0,-1,424.401571972252
3.8664,58.3393669557404,-0.001,0,0.0061336,0,0,-1,423.843935166546
3.888,58.3302179492183,-0.001,0,0.006112,0,0,-1,423.28629836084
3.9096,58.3210809876512,-0.001,0,0.0060904,0,0,-1,422.728661555134
3.9312,58.3119560710391,-0.001,0,0.0060688,0,0,-1,422.171024749428
3.9528,58.3028431993821,-0.001,0,0.0060472,0,0,-1,421.613387943723
3.9744,58.29374237268,-0.001,0,0.0060256,0,0,-1,421.055751138017
3.996,58.2846535909329,-0.001,0,0.006004,0,0,-1,420.498114332311
4.0176,58.2755768541408,-0.001,0,0.0059824,0,0,-1,419.940477526605
4.0392,58.2665121623038,-0.001,0,0.0059608,0,0,-1,419.382840720899
4.0608,58.2573863337184,-0.001,0,0.0059392,0,0,-1,424.880299160658
4.0824,58.2482331508031,-0.001,0,0.0059176,0,0,-1,422.636637439786
4.104,58.2391284309809,-0.001,0,0.005896,0,0,-1,420.392975718913
4.1256,58.230072174252,-0.001,0,0.0058744,0,0,-1,418.149313998041
4.1472,58.2210643806162,-0.001,0,0.0058528,0,0,-1,415.905652277168
4.1688,58.2121050500736,-0.001,0,0.0058312,0,0,-1,413.661990556296
4.1904,58.2031941826242,-0.001,0,0.0058096,0,0,-1,411.418328835423
4.212,58.1943317782679,-0.001,0,0.005788,0,0,-1,409.17466711455
4.2336,58.1855178370048,-0.001,0,0.0057664,0,0,-1,406.931005393678
4.2552,58.1767523588349,-0.001,0,0.0057448,0,0,-1,404.687343672805
4.2768,58.1680353437582,-0.001,0,0.0057232,0,0,-1,402.443681951933
4.2984,58.1593667917746,-0.001,0,0.0057016,0,0,-1,400.20002023106
4.32,58.1507467028842,-0.001,0,0.00568,0,0,-1,397.956358510188
4.3416,58.142175077087,-0.001,0,0.0056584,0,0,-1,395.712696789315
4.3632,58.1336519143829,-0.001,0,0.0056368,0,0,-1,393.469035068443
4.3848,58.125177214772,-0.001,0,0.0056152,0,0,-1,391.22537334757
4.4064,58.1167509782543,-0.001,0,0.0055936,0,0,-1,388.981711626698
4.428,58.1083732048297,-0.001,0,0.005572,0,0,-1,386.738049905825
4.4496,58.1000438944983,-0.001,0,0.0055504,0,0,-1,384.494388184953
4.4712,58.0917630472602,-0.001,0,0.0055288,0,0,-1,382.25072646408
4.4928,58.0835306631151,-0.001,0,0.0055072,0,0,-1,380.007064743208
4.5144,58.0753467420632,-0.001,0,0.0054856,0,0,-1,377.763403022335
4.536,58.0672112841046,-0.001,0,0.005464,0,0,-1,375.519741301463
4.5576,58.059124289239,-0.001,0,0.0054424,0,0,-1,373.27607958059
4.5792,58.0510857574667,-0.001,0,0.0054208,0,0,-1,371.032417859718
4.6008,58.0431280877238,-0.001,0,0.0053992,0,0,-1,364.19199021773
4.6224,58.0353325057201,-0.001,0,0.0053776,0,0,-1,357.621158273745
4.644,58.0276788536863,-0.001,0,0.005356,0,0,-1,351.050326329759
4.6656,58.0201671316226,-0.001,0,0.0053344,0,0,-1,344.479494385774
4.6872,58.0127973395289,-0.001,0,0.0053128,0,0,-1,337.908662441789
4.7088,58.0055694774052,-0.001,0,0.0052912,0,0,-1,331.337830497804
4.7304,57.9984835452514,-0.001,0,0.0052696,0,0,-1,324.766998553819
4.752,57.9915395430676,-0.001,0,0.005248,0,0,-1,318.196166609834
4.7736,57.9847374708538,-0.001,0,0.0052264,0,0,-1,311.625334665849
4.7952,57.9780773286101,-0.001,0,0.0052048,0,0,-1,305.054502721864
4.8168,57.9715591163362,-0.001,0,0.0051832,0,0,-1,298.483670777878
4.8384,57.9651828340324,-0.001,0,0.0051616,0,0,-1,291.912838833893
4.86,57.9589484816986,-0.001,0,0.00514,0,0,-1,285.342006889908
4.8816,57.9528560593348,-0.001,0,0.0051184,0,0,-1,278.771174945923
4.9032,57.946905566941,-0.001,0,0.0050968,0,0,-1,272.200343001938
4.9248,57.9410970045171,-0.001,0,0.0050752,0,0,-1,265.629511057953
4.9464,57.9354303720633,-0.001,0,0.0050536,0,0,-1,259.058679113967
4.968,57.9299056695794,-0.001,0,0.005032,0,0,-1,252.487847169982
4.9896,57.9245228970655,-0.001,0,0.0050104,0,0,-1,245.917015225997
5.0112,57.9219935816871,-0.0009888,0,0.005,-1,0,0,-1.3528388465987
5.0328,57.9218642271643,-0.000967199999999999,0,0.005,-1,0,0,-10.6244317843163
5.0544,57.921534606234,-0.0009456,0,0.005,-1,0,0,-19.8960247220335
5.076,57.9210047188963,-0.000924,0,0.005,-1,0,0,-29.1676176597507
5.0976,57.9202745651511,-0.0009024,0,0.005,-1,0,0,-38.4392105974682
5.1192,57.9193441449985,-0.0008808,0,0.005,-1,0,0,-47.7108035351857
5.1408,57.9182134584384,-0.0008592,0,0.005,-1,0,0,-56.9823964729033
5.1624,57.9168825054709,-0.0008376,0,0.005,-1,0,0,-66.2539894106204
5.184,57.9153512860959,-0.000816,0,0.005,-1,0,0,-75.525582348338
5.2056,57.9136652860996,-0.0007944,0,0.005,-1,0,0,-80.2944085539723
5.2272,57.9117589966151,-0.0007728,0,0.005,-1,0,0,-96.2138770466679
5.2488,57.9095088466112,-0.0007512,0,0.005,-1,0,0,-112.133345539364
5.2704,57.9069148360878,-0.0007296,0,0.005,-1,0,0,-128.05281403206
5.292,57.903976965045,-0.000708,0,0.005,-1,0,0,-143.972282524756
5.3136,57.9006952334828,-0.0006864,0,0.005,-1,0,0,-159.891751017452
5.3352,57.897069641401,-0.0006648,0,0.005,-1,0,0,-175.811219510148
5.3568,57.8931001887999,-0.000643199999999999,0,0.005,-1,0,0,-191.730688002844
5.3784,57.8887868756793,-0.0006216,0,0.005,-1,0,0,-207.65015649554
5.4,57.8841216869385,-0.0006,0,0.005,-1,0,0,-226.82933804664
5.4216,57.8788959784902,-0.0005784,0,0.005,-1,0,0,-257.03255530884
5.4432,57.8730178805491,-0.0005568,0,0.005,-1,0,0,-287.235772571038
5.4648,57.8664873931152,-0.0005352,0,0.005,-1,0,0,-317.438989833237
5.4864,57.8593045161883,-0.000513599999999999,0,0.005,-1,0,0,-347.642207095437
5.508,57.8512798794489,-0.000491999999999999,0,0.005,-1,0,0,-399.155440740931
5.5296,57.8421347497611,-0.0004704,0,0.005,-1,0,0,-447.615826646696
5.5512,57.8319428757378,-0.000448799999999999,0,0.005,-1,0,0,-496.076212552464
5.5728,57.8207042573788,-0.000427199999999999,0,0.005,-1,0,0,-544.536598458232
5.5944,57.8084188946844,-0.0004056,0,0.005,-1,0,0,-592.996984363998
5.616,57.793707730349,-0.000383999999999999,0,0.005,-1,0,0,-747.315355928022
5.6376,57.776261982942,-0.000362399999999999,0,0.005,-1,0,0,-868.031626200928
5.6592,57.7562087640971,-0.0003408,0,0.005,-1,0,0,-988.747896473829
5.6808,57.7335480738143,-0.0003192,0,0.005,-1,0,0,-1109.46416674674
5.7024,57.7065223415647,-0.000297599999999999,0,0.005,-1,0,0,-1743.95481727716
5.724,57.6647048887956,-0.000275999999999999,0,0.005,-1,0,0,-2128.03155022333
5.7456,57.614591378595,-0.0002544,0,0.005,-1,0,0,-2512.1082831695
5.7672,57.5561818109627,-0.000232799999999999,0,0.005,-1,0,0,-2896.18501611567
5.7888,57.4894761858988,-0.000211199999999999,0,0.005,-1,0,0,-3280.26174906185
5.8104,57.3567626052284,-0.0002,0,0.0049896,0,0,-1,8633.94419103868
5.832,57.1921238146837,-0.0002,0,0.004968,0,0,-1,6610.38826680257
5.8536,57.0659193623437,-0.0002,0,0.0049464,0,0,-1,5534.53798511089
5.8752,56.9492585129326,-0.0002,0,0.0049248,0,0,-1,5267.39251591889
5.8968,56.8367871998616,-0.0002,0,0.0049032,0,0,-1,5241.89596016737
5.9184,56.7239141632612,-0.0002,0,0.0048816,0,0,-1,5209.31113245499
5.94,56.6117449589395,-0.0002,0,0.00486,0,0,-1,5176.72630474261
5.9616,56.4999601725746,-0.0002,0,0.0048384,0,0,-1,5178.05437331563
5.9832,56.388108095519,-0.0002,0,0.0048168,0,0,-1,5178.61942813145
6.0048,56.2762438132793,-0.0002,0,0.0047952,0,0,-1,5179.18448294727
6.0264,56.1640880323169,-0.0002,0,0.0047736,0,0,-1,5198.78380510598
6.048,56.0516784972954,-0.0002,0,0.004752,0,0,-1,5209.50647465975
6.0696,55.9390373526116,-0.0002,0,0.0047304,0,0,-1,5220.22914421352
6.0912,55.8261645982654,-0.0002,0,0.0047088,0,0,-1,5230.95181376728
6.1128,55.7130602342568,-0.0002,0,0.0046872,0,0,-1,5241.67448332105
6.1344,55.5997242605859,-0.0002,0,0.0046656,0,0,-1,5252.39715287481
6.156,55.4861529424572,-0.0002,0,0.004644,0,0,-1,5267.6874403565
6.1776,55.3722765653577,-0.0002,0,0.0046224,0,0,-1,5276.42155034014
6.1992,55.2582115314825,-0.0002,0,0.0046008,0,0,-1,5285.15566032377
6.2208,55.1439578408317,-0.0002,0,0.0045792,0,0,-1,5293.8897703074
6.2424,55.0295154934052,-0.0002,0,0.0045576,0,0,-1,5302.62388029104
6.264,54.9148844892031,-0.0002,0,0.004536,0,0,-1,5311.35799027467
6.2856,54.8000648282254,-0.0002,0,0.0045144,0,0,-1,5320.09210025831
6.3072,54.685056510472,-0.0002,0,0.0044928,0,0,-1,5328.82621024194
6.3288,54.5698532130884,-0.0002,0,0.0044712,0,0,-1,5337.83684200427
6.3504,54.4544836465401,-0.0002,0,0.0044496,0,0,-1,5344.53043098706
6.372,54.3389694984698,-0.0002,0,0.004428,0,0,-1,5351.22401996985
6.3936,54.2233107688774,-0.0002,0,0.0044064,0,0,-1,5357.91760895263
6.4152,54.107507457763,-0.0002,0,0.0043848,0,0,-1,5364.61119793542
6.4368,53.9915595651266,-0.0002,0,0.0043632,0,0,-1,5371.30478691821
6.4584,53.8754670909682,-0.0002,0,0.0043416,0,0,-1,5377.998375901
6.48,53.7592300352877,-0.0002,0,0.00432,0,0,-1,5384.69196488379
6.5016,53.6428616532667,-0.0002,0,0.0042984,0,0,-1,5389.36481388464
6.5232,53.5264043876636,-0.0002,0,0.0042768,0,0,-1,5393.71533454233
6.5448,53.4098531508144,-0.0002,0,0.0042552,0,0,-1,5398.06585520002
6.5664,53.293207942719,-0.0002,0,0.0042336,0,0,-1,5402.41637585771
6.588,53.1764687633774,-0.0002,0,0.004212,0,0,-1,5406.7668965154
6.6096,53.0596356127896,-0.0002,0,0.0041904,0,0,-1,5411.11741717308
6.6312,52.9427084909555,-0.0002,0,0.0041688,0,0,-1,5415.46793783077
6.6528,52.8256873978753,-0.0002,0,0.0041472,0,0,-1,5419.81845848846
6.6744,52.7085621189809,-0.0002,0,0.0041256,0,0,-1,5424.91934603968
6.696,52.5913478490371,-0.0002,0,0.004104,0,0,-1,5428.25379690221
6.7176,52.4740615549547,-0.0002,0,0.0040824,0,0,-1,5431.58824776474
6.7392,52.3567032367336,-0.0002,0,0.0040608,0,0,-1,5434.92269862727
6.7608,52.239272894374,-0.0002,0,0.0040392,0,0,-1,5438.2571494898
6.7824,52.1217705278757,-0.0002,0,0.0040176,0,0,-1,5441.59160035233
6.804,52.0041961372388,-0.0002,0,0.003996,0,0,-1,5444.92605121486
6.8256,51.8865497224632,-0.0002,0,0.0039744,0,0,-1,5448.26050207739
6.8472,51.7688345336914,-0.0002,0,0.0039528,0,0,-1,5450.96927218967
6.8688,51.6510688781738,-0.0002,0,0.0039312,0,0,-1,5453.25809054904
6.8904,51.5332537841797,-0.0002,0,0.0039096,0,0,-1,5455.54690890842
6.912,51.415389251709,-0.0002,0,0.003888,0,0,-1,5457.8357272678
6.9336,51.2974752807617,-0.0002,0,0.0038664,0,0,-1,5460.12454562717
6.9552,51.1795118713379,-0.0002,0,0.0038448,0,0,-1,5462.41336398654
6.9768,51.0614990234375,-0.0002,0,0.0038232,0,0,-1,5464.70218234592
6.9984,50.9434367370605,-0.0002,0,0.0038016,0,0,-1,5466.99100070529
7.02,50.8253250122074,-0.000200000000000001,0,0.00378000000000001,0,0,-1,5469.27981906471
7.0416,50.7071738830567,-0.0002,0,0.0037584,0,0,-1,5470.80908881293
7.0632,50.5889860595703,-0.0002,0,0.0037368,0,0,-1,5472.50790066189
7.0848,50.470761541748,-0.0002,0,0.0037152,0,0,-1,5474.20671251085
7.1064,50.3525003295899,-0.0002,0,0.0036936,0,0,-1,5475.90552435981
7.128,50.2342024230957,-0.0002,0,0.003672,0,0,-1,5477.60433620876
7.1496,50.1158678222656,-0.0002,0,0.0036504,0,0,-1,5479.30314805772
7.1712,49.9974965270996,-0.0002,0,0.0036288,0,0,-1,5481.00195990668
7.1928,49.8790885375977,-0.0002,0,0.0036072,0,0,-1,5482.70077175564
7.2144,49.760642767334,-0.0002,0,0.0035856,0,0,-1,5484.27497016059
7.236,49.6421705627441,-0.0002,0,0.003564,0,0,-1,5485.37360297309
7.2576,49.5236746276856,-0.0002,0,0.0035424,0,0,-1,5486.47223578559
7.2792,49.4051549621582,-0.0002,0,0.0035208,0,0,-1,5487.57086859809
7.3008,49.2866115661621,-0.0002,0,0.0034992,0,0,-1,5488.66950141059
7.3224,49.1680444396973,-0.0002,0,0.0034776,0,0,-1,5489.76813422309
7.344,49.0494535827637,-0.0002,0,0.003456,0,0,-1,5490.86676703559
7.3656,48.9308389953613,-0.0002,0,0.0034344,0,0,-1,5491.96539984809
7.3872,48.8121951538086,-0.0002,0,0.0034128,0,0,-1,5493.77187093099
7.4088,48.6935216613769,-0.0002,0,0.0033912,0,0,-1,5494.51446533203
