"Distance [mm]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []","Voltage [V]"
1.7739001296,-0.001,0,0.0082260998704,0,0,-1,4.02096195599615,0.992867361548725
1.7958001312,-0.001,0,0.0082041998688,0,0,-1,4.02096195599615,0.992779302475455
1.8177001328,-0.001,0,0.0081822998672,0,0,-1,4.02096195599615,0.992691243402186
1.8396001344,-0.001,0,0.0081603998656,0,0,-1,4.02096195599615,0.992603184328916
1.861500136,-0.001,0,0.008138499864,0,0,-1,4.02096195599615,0.992515125255646
1.8834001376,-0.001,0,0.0081165998624,0,0,-1,4.02096195599615,0.992427066182376
1.9053001392,-0.001,0,0.0080946998608,0,0,-1,4.02096195599615,0.992339007109106
1.9272001408,-0.001,0,0.0080727998592,0,0,-1,4.02096195599615,0.992250948035836
1.9491001424,-0.001,0,0.0080508998576,0,0,-1,4.02096195599615,0.992162888962567
1.971000144,-0.001,0,0.008028999856,0,0,-1,4.02096195599615,0.992074829889297
1.9929001456,-0.001,0,0.0080070998544,0,0,-1,4.02096195599615,0.991986770816027
2.0148001472,-0.001,0,0.0079851998528,0,0,-1,4.02096195599615,0.991898711742757
2.0367001488,-0.001,0,0.0079632998512,0,0,-1,4.02096195599615,0.991810652669487
2.0586001504,-0.001,0,0.0079413998496,0,0,-1,4.02096195599615,0.991722593596217
2.080500152,-0.001,0,0.007919499848,0,0,-1,4.02096195599615,0.991634534522948
2.1024001536,-0.001,0,0.0078975998464,0,0,-1,4.02096195599615,0.991546475449677
2.1243001552,-0.001,0,0.0078756998448,0,0,-1,4.02096195599615,0.991458416376407
2.1462001568,-0.001,0,0.0078537998432,0,0,-1,4.02096195599615,0.991370357303138
2.1681001584,-0.001,0,0.0078318998416,0,0,-1,4.02096195599615,0.991282298229868
2.19000016,-0.001,0,0.00780999984,0,0,-1,4.02089087706297,0.991194239478117
2.2119001616,-0.001,0,0.0077880998384,0,0,-1,4.02089087706297,0.991106181961476
2.2338001632,-0.001,0,0.0077661998368,0,0,-1,4.02089087706297,0.991018124444835
2.2557001648,-0.001,0,0.0077442998352,0,0,-1,4.02089087706297,0.990930066928194
2.2776001664,-0.001,0,0.0077223998336,0,0,-1,4.02089087706297,0.990842009411553
2.299500168,-0.001,0,0.007700499832,0,0,-1,4.02089087706297,0.990753951894912
2.3214001696,-0.001,0,0.0076785998304,0,0,-1,4.02089087706297,0.99066589437827
2.3433001712,-0.001,0,0.0076566998288,0,0,-1,4.02089087706297,0.990577836861629
2.3652001728,-0.001,0,0.0076347998272,0,0,-1,4.02089087706297,0.990489779344988
2.3871001744,-0.001,0,0.0076128998256,0,0,-1,4.02089087706297,0.990401721828347
2.409000176,-0.001,0,0.007590999824,0,0,-1,4.02089087706297,0.990313664311707
2.4309001776,-0.001,0,0.0075690998224,0,0,-1,4.02089087706297,0.990225606795065
2.4528001792,-0.001,0,0.0075471998208,0,0,-1,4.02089087706297,0.990137549278424
2.4747001808,-0.001,0,0.0075252998192,0,0,-1,4.02089087706297,0.990049491761783
2.4966001824,-0.001,0,0.0075033998176,0,0,-1,4.02089087706297,0.989961434245142
2.518500184,-0.001,0,0.007481499816,0,0,-1,4.02089087706297,0.989873376728501
2.5404001856,-0.001,0,0.0074595998144,0,0,-1,4.02089087706297,0.98978531921186
2.5623001872,-0.001,0,0.0074376998128,0,0,-1,4.02089087706297,0.989697261695218
2.5842001888,-0.001,0,0.0074157998112,0,0,-1,4.02089087706297,0.989609204178577
2.6061001904,-0.001,0,0.0073938998096,0,0,-1,4.02089087706297,0.989521146661936
2.628000192,-0.001,0,0.007371999808,0,0,-1,4.02089087706297,0.989433089145295
2.6499001936,-0.001,0,0.0073500998064,0,0,-1,4.02089087706297,0.989345031628654
2.6718001952,-0.001,0,0.0073281998048,0,0,-1,4.02089087706297,0.989256974112013
2.6937001968,-0.001,0,0.0073062998032,0,0,-1,4.02089087706297,0.989168916595372
2.7156001984,-0.001,0,0.0072843998016,0,0,-1,4.02092274301035,0.989080858881813
2.7375002,-0.001,0,0.0072624998,0,0,-1,4.02089695848065,0.988992800949648
2.7594002016,-0.001,0,0.0072405997984,0,0,-1,4.02087117395095,0.988904743582164
2.7813002032,-0.001,0,0.0072186997968,0,0,-1,4.02084538942125,0.988816686779362
2.8032002048,-0.001,0,0.0071967997952,0,0,-1,4.02081960489155,0.988728630541241
2.8251002064,-0.001,0,0.0071748997936,0,0,-1,4.02079382036186,0.988640574867801
2.847000208,-0.001,0,0.007152999792,0,0,-1,4.02076803583216,0.988552519759043
2.8689002096,-0.001,0,0.0071310997904,0,0,-1,4.02074225130246,0.988464465214965
2.8908002112,-0.001,0,0.0071091997888,0,0,-1,4.02071646677276,0.988376411235569
2.9127002128,-0.001,0,0.0070872997872,0,0,-1,4.02069068224307,0.988288357820854
2.9346002144,-0.001,0,0.0070653997856,0,0,-1,4.02066489771337,0.988200304970821
2.956500216,-0.001,0,0.007043499784,0,0,-1,4.02063911318367,0.988112252685468
2.9784002176,-0.001,0,0.0070215997824,0,0,-1,4.02061332865397,0.988024200964797
3.0003002192,-0.001,0,0.0069996997808,0,0,-1,4.02058754412427,0.987936149808807
3.0222002208,-0.001,0,0.0069777997792,0,0,-1,4.02056175959458,0.987848099217498
3.0441002224,-0.001,0,0.0069558997776,0,0,-1,4.02053597506488,0.987760049190871
3.066000224,-0.001,0,0.006933999776,0,0,-1,4.02051019053518,0.987671999728925
3.0879002256,-0.001,0,0.0069120997744,0,0,-1,4.02048440600548,0.98758395083166
3.1098002272,-0.001,0,0.0068901997728,0,0,-1,4.02045862147579,0.987495902499076
3.1317002288,-0.001,0,0.0068682997712,0,0,-1,4.02043283694609,0.987407854731174
3.1536002304,-0.001,0,0.0068463997696,0,0,-1,4.02040705241639,0.987319807527953
3.175500232,-0.001,0,0.006824499768,0,0,-1,4.02002656877314,0.987231766084054
3.1974002336,-0.001,0,0.0068025997664,0,0,-1,4.01994549540489,0.987143728383519
3.2193002352,-0.001,0,0.0067806997648,0,0,-1,4.01986442203664,0.987055692458492
3.2412002368,-0.001,0,0.0067587997632,0,0,-1,4.01978334866839,0.986967658308971
3.2631002384,-0.001,0,0.0067368997616,0,0,-1,4.01970227530014,0.986879625934957
3.28500024,-0.001,0,0.00671499976,0,0,-1,4.01962120193189,0.98679159533645
3.3069002416,-0.001,0,0.0066930997584,0,0,-1,4.01954012856364,0.986703566513449
3.3288002432,-0.001,0,0.0066711997568,0,0,-1,4.01945905519539,0.986615539465956
3.3507002448,-0.001,0,0.0066492997552,0,0,-1,4.01937798182714,0.986527514193969
3.3726002464,-0.001,0,0.0066273997536,0,0,-1,4.0192969084589,0.98643949069749
3.394500248,-0.001,0,0.006605499752,0,0,-1,4.01921583509065,0.986351468976517
3.4164002496,-0.001,0,0.0065835997504,0,0,-1,4.0191347617224,0.986263449031052
3.4383002512,-0.001,0,0.0065616997488,0,0,-1,4.01905368835415,0.986175430861093
3.4602002528,-0.001,0,0.0065397997472,0,0,-1,4.0189726149859,0.986087414466641
3.4821002544,-0.001,0,0.0065178997456,0,0,-1,4.01889154161765,0.985999399847695
3.504000256,-0.001,0,0.006495999744,0,0,-1,4.0188104682494,0.985911387004257
3.5259002576,-0.001,0,0.0064740997424,0,0,-1,4.01966430015602,0.985823369159404
3.5478002592,-0.001,0,0.0064521997408,0,0,-1,4.01937957908156,0.985735341622495
3.5697002608,-0.001,0,0.0064302997392,0,0,-1,4.01909485800711,0.985647320320978
3.5916002624,-0.001,0,0.0064083997376,0,0,-1,4.01881013693265,0.985559305254854
3.613500264,-0.001,0,0.006386499736,0,0,-1,4.01852541585819,0.985471296424121
3.6354002656,-0.001,0,0.0063645997344,0,0,-1,4.01824069478374,0.985383293828779
3.6573002672,-0.001,0,0.0063426997328,0,0,-1,4.01795597370928,0.985295297468831
3.6792002688,-0.001,0,0.0063207997312,0,0,-1,4.01767125263483,0.985207307344274
3.7011002704,-0.001,0,0.0062988997296,0,0,-1,4.01738653156037,0.985119323455109
3.723000272,-0.001,0,0.006276999728,0,0,-1,4.01710181048592,0.985031345801336
3.7449002736,-0.001,0,0.0062550997264,0,0,-1,4.01681708941146,0.984943374382955
3.7668002752,-0.001,0,0.0062331997248,0,0,-1,4.01653236833701,0.984855409199966
3.7887002768,-0.001,0,0.0062112997232,0,0,-1,4.01624764726255,0.984767450252369
3.8106002784,-0.001,0,0.0061893997216,0,0,-1,4.0159629261881,0.984679497540164
3.83250028,-0.001,0,0.00616749972,0,0,-1,4.01567820511364,0.984591551063351
3.8544002816,-0.001,0,0.0061455997184,0,0,-1,4.01539348403919,0.98450361082193
3.8763002832,-0.001,0,0.0061236997168,0,0,-1,4.01510876296473,0.9844156768159
3.8982002848,-0.001,0,0.0061017997152,0,0,-1,4.01882435456378,0.984327651171368
3.9201002864,-0.001,0,0.0060798997136,0,0,-1,4.01717159587152,0.984239657009281
3.942000288,-0.001,0,0.006057999712,0,0,-1,4.01551883717927,0.984151699042614
3.9639002896,-0.001,0,0.0060360997104,0,0,-1,4.01386607848702,0.984063777271363
3.9858002912,-0.001,0,0.0060141997088,0,0,-1,4.01221331979477,0.983975891695531
4.0077002928,-0.001,0,0.0059922997072,0,0,-1,4.01056056110251,0.983888042315117
4.0296002944,-0.001,0,0.0059703997056,0,0,-1,4.00890780241026,0.983800229130121
4.051500296,-0.001,0,0.005948499704,0,0,-1,4.007255043718,0.983712452140543
4.0734002976,-0.001,0,0.0059265997024,0,0,-1,4.00560228502575,0.983624711346383
4.0953002992,-0.001,0,0.0059046997008,0,0,-1,4.0039495263335,0.983537006747641
4.1172003008,-0.001,0,0.0058827996992,0,0,-1,4.00229676764125,0.983449338344317
4.1391003024,-0.001,0,0.0058608996976,0,0,-1,4.00064400894899,0.983361706136411
4.161000304,-0.001,0,0.005838999696,0,0,-1,3.99899125025674,0.983274110123923
4.1829003056,-0.001,0,0.0058170996944,0,0,-1,3.99733849156449,0.983186550306853
4.2048003072,-0.001,0,0.0057951996928,0,0,-1,3.99568573287223,0.983099026685201
4.2267003088,-0.001,0,0.0057732996912,0,0,-1,3.99403297417998,0.983011539258967
4.2486003104,-0.001,0,0.0057513996896,0,0,-1,3.99238021548773,0.982924088028151
4.270500312,-0.001,0,0.005729499688,0,0,-1,3.99072745679547,0.982836672992753
4.2924003136,-0.001,0,0.0057075996864,0,0,-1,3.98907469810322,0.982749294152773
4.3143003152,-0.001,0,0.0056856996848,0,0,-1,3.98742193941097,0.982661951508211
4.3362003168,-0.001,0,0.0056637996832,0,0,-1,3.98576918071871,0.982574645059067
4.3581003184,-0.001,0,0.0056418996816,0,0,-1,3.98411642202646,0.982487374805341
4.38000032,-0.001,0,0.00561999968,0,0,-1,3.98884835694372,0.982400119222879
4.4019003216,-0.001,0,0.0055980996784,0,0,-1,3.98376653160352,0.982312819083471
4.4238003232,-0.001,0,0.0055761996768,0,0,-1,3.97868470626332,0.982225630236046
4.4457003248,-0.001,0,0.0055542996752,0,0,-1,3.97360288092312,0.982138552680605
4.4676003264,-0.001,0,0.0055323996736,0,0,-1,3.96852105558292,0.982051586417146
4.489500328,-0.001,0,0.005510499672,0,0,-1,3.96343923024273,0.981964731445671
