"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
0,1,-0.001,0,0.01,0,0,-1,4.67151403427125
0.0218000012,0.999898160341841,-0.001,0,0.0099781999988,0,0,-1,4.67157335591696
0.0436000024,0.99979631939047,-0.001,0,0.0099563999976,0,0,-1,4.67163267756267
0.0654000036,0.999694477145887,-0.001,0,0.0099345999964,0,0,-1,4.67169199920838
0.0872000048,0.999592633608093,-0.001,0,0.0099127999952,0,0,-1,4.67175132085409
0.109000006,0.999490788777086,-0.001,0,0.009890999994,0,0,-1,4.6718106424998
0.1308000072,0.999388942652867,-0.001,0,0.0098691999928,0,0,-1,4.67186996414551
0.1526000084,0.999287095235437,-0.001,0,0.0098473999916,0,0,-1,4.67192928579122
0.1744000096,0.999185246524794,-0.001,0,0.0098255999904,0,0,-1,4.67198860743693
0.1962000108,0.99908339652094,-0.001,0,0.0098037999892,0,0,-1,4.67204792908264
0.218000012,0.998981545223873,-0.001,0,0.009781999988,0,0,-1,4.67210725072835
0.2398000132,0.998879692633595,-0.001,0,0.0097601999868,0,0,-1,4.67216657237406
0.2616000144,0.998777838750105,-0.001,0,0.0097383999856,0,0,-1,4.67222589401977
0.2834000156,0.998675983573402,-0.001,0,0.0097165999844,0,0,-1,4.67228521566548
0.3052000168,0.998574132438019,-0.001,0,0.0096947999832,0,0,-1,4.67175218068301
0.327000018,0.998472288234873,-0.001,0,0.009672999982,0,0,-1,4.671752180683
0.3488000192,0.998370444031729,-0.001,0,0.0096511999808,0,0,-1,4.67175218068301
0.3706000204,0.998268599828583,-0.001,0,0.0096293999796,0,0,-1,4.67175218068301
0.3924000216,0.998166755625439,-0.001,0,0.0096075999784,0,0,-1,4.67175218068301
0.4142000228,0.998064911422294,-0.001,0,0.0095857999772,0,0,-1,4.67175218068301
0.436000024,0.997963067219149,-0.001,0,0.009563999976,0,0,-1,4.67175218068301
0.4578000252,0.997861223016004,-0.001,0,0.0095421999748,0,0,-1,4.67175218068301
0.4796000264,0.997759378812859,-0.001,0,0.0095203999736,0,0,-1,4.67175218068301
0.5014000276,0.997657534609714,-0.001,0,0.0094985999724,0,0,-1,4.67175218068301
0.5232000288,0.997555690406569,-0.001,0,0.0094767999712,0,0,-1,4.67175218068301
0.54500003,0.997453846203424,-0.001,0,0.00945499997,0,0,-1,4.67175218068301
0.5668000312,0.997352002000279,-0.001,0,0.0094331999688,0,0,-1,4.67175218068301
0.5886000324,0.997250157797133,-0.001,0,0.0094113999676,0,0,-1,4.671752180683
0.6104000336,0.997148313593988,-0.001,0,0.0093895999664,0,0,-1,4.671752180683
0.6322000348,0.997046469390844,-0.001,0,0.0093677999652,0,0,-1,4.67175218068301
