"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
0,1,-0.001,0,0.01,0,0,-1,3.87980593486516
0.0219400006,0.999914876484132,-0.001,0,0.0099780599994,0,0,-1,3.87985801596856
0.0438800012,0.999829751825603,-0.001,0,0.0099561199988,0,0,-1,3.87991009707196
0.0658200018,0.999744626024416,-0.001,0,0.0099341799982,0,0,-1,3.87996217817537
0.0877600024,0.999659499080569,-0.001,0,0.0099122399976,0,0,-1,3.88001425927877
0.109700003,0.999574370994063,-0.001,0,0.009890299997,0,0,-1,3.88006634038217
0.1316400036,0.999489241764897,-0.001,0,0.0098683599964,0,0,-1,3.88011842148557
0.1535800042,0.999404111393072,-0.001,0,0.0098464199958,0,0,-1,3.88017050258898
0.1755200048,0.999318979878588,-0.001,0,0.0098244799952,0,0,-1,3.88022258369238
0.1974600054,0.999233847221443,-0.001,0,0.0098025399946,0,0,-1,3.88027466479578
0.219400006,0.99914871342164,-0.001,0,0.009780599994,0,0,-1,3.88032674589918
0.2413400066,0.999063578479177,-0.001,0,0.0097586599934,0,0,-1,3.88037882700259
0.2632800072,0.998978442394055,-0.001,0,0.0097367199928,0,0,-1,3.88043090810599
0.2852200078,0.998893305166273,-0.001,0,0.0097147799922,0,0,-1,3.88048298920939
0.3071600084,0.998808166795831,-0.001,0,0.0096928399916,0,0,-1,3.88053507031279
0.329100009,0.998723033940662,-0.001,0,0.009670899991,0,0,-1,3.88002611086807
0.3510400096,0.998637906165462,-0.001,0,0.0096489599904,0,0,-1,3.88002611086807
0.3729800102,0.998552778390261,-0.001,0,0.0096270199898,0,0,-1,3.88002611086807
0.3949200108,0.998467650615061,-0.001,0,0.0096050799892,0,0,-1,3.88002611086807
0.4168600114,0.99838252283986,-0.001,0,0.0095831399886,0,0,-1,3.88002611086807
0.438800012,0.99829739506466,-0.001,0,0.009561199988,0,0,-1,3.88002611086807
0.4607400126,0.998212267289459,-0.001,0,0.0095392599874,0,0,-1,3.88002611086807
0.4826800132,0.998127139514259,-0.001,0,0.0095173199868,0,0,-1,3.88002611086807
0.5046200138,0.998042011739058,-0.001,0,0.0094953799862,0,0,-1,3.88002611086807
0.5265600144,0.997956883963858,-0.001,0,0.0094734399856,0,0,-1,3.88002611086807
0.548500015,0.997871756188657,-0.001,0,0.009451499985,0,0,-1,3.88002611086807
0.5704400156,0.997786628413457,-0.001,0,0.0094295599844,0,0,-1,3.88002611086807
0.5923800162,0.997701500638257,-0.001,0,0.0094076199838,0,0,-1,3.88002611086807
0.6143200168,0.997616372863056,-0.001,0,0.0093856799832,0,0,-1,3.88002611086807
0.6362600174,0.997531245087856,-0.001,0,0.0093637399826,0,0,-1,3.88002611086807
0.658200018,0.997446116003316,-0.001,0,0.009341799982,0,0,-1,3.88015181519826
0.6801400186,0.997360985470163,-0.001,0,0.0093198599814,0,0,-1,3.88015181519826
0.7020800192,0.99727585493701,-0.001,0,0.0092979199808,0,0,-1,3.88015181519826
0.7240200198,0.997190724403856,-0.001,0,0.0092759799802,0,0,-1,3.88015181519826
0.7459600204,0.997105593870703,-0.001,0,0.0092540399796,0,0,-1,3.88015181519826
0.767900021,0.997020463337549,-0.001,0,0.009232099979,0,0,-1,3.88015181519826
0.7898400216,0.996935332804396,-0.001,0,0.0092101599784,0,0,-1,3.88015181519826
0.8117800222,0.996850202271242,-0.001,0,0.0091882199778,0,0,-1,3.88015181519826
0.8337200228,0.996765071738089,-0.001,0,0.0091662799772,0,0,-1,3.88015181519826
0.8556600234,0.996679941204935,-0.001,0,0.0091443399766,0,0,-1,3.88015181519826
0.877600024,0.996594810671781,-0.001,0,0.009122399976,0,0,-1,3.88015181519826
0.8995400246,0.996509680138628,-0.001,0,0.0091004599754,0,0,-1,3.88015181519826
0.9214800252,0.996424549605474,-0.001,0,0.0090785199748,0,0,-1,3.88015181519826
0.9434200258,0.996339419072321,-0.001,0,0.0090565799742,0,0,-1,3.88015181519826
0.9653600264,0.996254288539167,-0.001,0,0.0090346399736,0,0,-1,3.88015181519826
0.987300027,0.996169158006013,-0.001,0,0.009012699973,0,0,-1,3.88015181519826
1.0092400276,0.99608402907532,-0.001,0,0.0089907599724,0,0,-1,3.87988860219142
1.0311800282,0.99599890386777,-0.001,0,0.0089688199718,0,0,-1,3.87992955852791
1.0531200288,0.995913777761637,-0.001,0,0.0089468799712,0,0,-1,3.8799705148644
1.0750600294,0.995828650756921,-0.001,0,0.0089249399706,0,0,-1,3.88001147120088
1.09700003,0.995743522853624,-0.001,0,0.00890299997,0,0,-1,3.88005242753737
1.1189400306,0.995658394051745,-0.001,0,0.0088810599694,0,0,-1,3.88009338387386
1.1408800312,0.995573264351284,-0.001,0,0.0088591199688,0,0,-1,3.88013434021035
1.1628200318,0.99548813375224,-0.001,0,0.0088371799682,0,0,-1,3.88017529654683
1.1847600324,0.995403002254615,-0.001,0,0.0088152399676,0,0,-1,3.88021625288332
1.206700033,0.995317869858408,-0.001,0,0.008793299967,0,0,-1,3.88025720921981
1.2286400336,0.995232736563618,-0.001,0,0.0087713599664,0,0,-1,3.88029816555629
1.2505800342,0.995147602370247,-0.001,0,0.0087494199658,0,0,-1,3.88033912189278
1.2725200348,0.995062467278293,-0.001,0,0.0087274799652,0,0,-1,3.88038007822927
1.2944600354,0.994977331287757,-0.001,0,0.0087055399646,0,0,-1,3.88042103456575
1.316400036,0.99489219439864,-0.001,0,0.008683599964,0,0,-1,3.88046199090224
1.3383400366,0.99480705661094,-0.001,0,0.0086616599634,0,0,-1,3.88050294723873
1.3602800372,0.994721917924658,-0.001,0,0.0086397199628,0,0,-1,3.88054390357522
1.3822200378,0.994636789786869,-0.001,0,0.0086177799622,0,0,-1,3.88003389173314
1.4041600384,0.994551661840956,-0.001,0,0.0085958399616,0,0,-1,3.88003389173314
1.426100039,0.994466533895043,-0.001,0,0.008573899961,0,0,-1,3.88003389173314
1.4480400396,0.994381405949131,-0.001,0,0.0085519599604,0,0,-1,3.88003389173314
1.4699800402,0.994296278003218,-0.001,0,0.0085300199598,0,0,-1,3.88003389173314
1.4919200408,0.994211150057305,-0.001,0,0.0085080799592,0,0,-1,3.88003389173314
1.5138600414,0.994126022111392,-0.001,0,0.0084861399586,0,0,-1,3.88003389173314
1.535800042,0.99404089416548,-0.001,0,0.008464199958,0,0,-1,3.88003389173314
1.5577400426,0.993955766219567,-0.001,0,0.0084422599574,0,0,-1,3.88003389173314
1.5796800432,0.993870638273655,-0.001,0,0.0084203199568,0,0,-1,3.88003389173314
1.6016200438,0.993785510327742,-0.001,0,0.0083983799562,0,0,-1,3.88003389173314
1.6235600444,0.99370038238183,-0.001,0,0.0083764399556,0,0,-1,3.88003389173314
