"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
1.4904,29.6795495309633,-0.001,0,0.0085096,0,0,-1,215.014142521261
1.512,29.674905228925,-0.001,0,0.008488,0,0,-1,215.013823987767
1.5336,29.670260933767,-0.001,0,0.0084664,0,0,-1,215.013505454273
1.5552,29.6656166454893,-0.001,0,0.0084448,0,0,-1,215.01318692078
1.5768,29.660972364092,-0.001,0,0.0084232,0,0,-1,215.012868387286
1.5984,29.656328089575,-0.001,0,0.0084016,0,0,-1,215.012549853792
1.62,29.6516838219383,-0.001,0,0.00838,0,0,-1,215.012231320298
1.6416,29.647039561182,-0.001,0,0.0083584,0,0,-1,215.011912786805
1.6632,29.6423953073059,-0.001,0,0.0083368,0,0,-1,215.011594253311
1.6848,29.6377510603102,-0.001,0,0.0083152,0,0,-1,215.011275719817
1.7064,29.6331068201948,-0.001,0,0.0082936,0,0,-1,215.010957186323
1.728,29.6284625869598,-0.001,0,0.008272,0,0,-1,215.01063865283
1.7496,29.623818360605,-0.001,0,0.0082504,0,0,-1,215.010320119336
1.7712,29.6191741411306,-0.001,0,0.0082288,0,0,-1,215.010001585842
1.7928,29.6145299285365,-0.001,0,0.0082072,0,0,-1,215.009683052348
1.8144,29.6098857228228,-0.001,0,0.0081856,0,0,-1,215.009364518855
1.836,29.6052415239893,-0.001,0,0.008164,0,0,-1,215.009045985361
1.8576,29.6005973320362,-0.001,0,0.0081424,0,0,-1,215.008727451867
1.8792,29.5959531469634,-0.001,0,0.0081208,0,0,-1,215.008408918373
1.9008,29.5913089773961,-0.001,0,0.0080992,0,0,-1,214.992864126767
1.9224,29.5866651246596,-0.001,0,0.0080776,0,0,-1,214.993500365552
1.944,29.5820212581803,-0.001,0,0.008056,0,0,-1,214.994136604336
1.9656,29.5773773779583,-0.001,0,0.0080344,0,0,-1,214.994772843121
1.9872,29.5727334839935,-0.001,0,0.0080128,0,0,-1,214.995409081906
2.0088,29.5680895762859,-0.001,0,0.0079912,0,0,-1,214.99604532069
2.0304,29.5634456548356,-0.001,0,0.0079696,0,0,-1,214.996681559475
2.052,29.5588017196426,-0.001,0,0.007948,0,0,-1,214.997317798259
2.0736,29.5541577707068,-0.001,0,0.0079264,0,0,-1,214.997954037044
2.0952,29.5495138080282,-0.001,0,0.0079048,0,0,-1,214.998590275828
2.1168,29.5448698316068,-0.001,0,0.0078832,0,0,-1,214.999226514613
2.1384,29.5402258414427,-0.001,0,0.0078616,0,0,-1,214.999862753397
2.16,29.5355818375359,-0.001,0,0.00784,0,0,-1,215.000498992182
2.1816,29.5309378198863,-0.001,0,0.0078184,0,0,-1,215.001135230966
2.2032,29.5262937884939,-0.001,0,0.0077968,0,0,-1,215.001771469751
2.2248,29.5216497433588,-0.001,0,0.0077752,0,0,-1,215.002407708536
2.2464,29.5170056844809,-0.001,0,0.0077536,0,0,-1,215.00304394732
2.268,29.5123616118603,-0.001,0,0.007732,0,0,-1,215.003680186105
2.2896,29.5077175254969,-0.001,0,0.0077104,0,0,-1,215.004316424889
2.3112,29.5030734253907,-0.001,0,0.0076888,0,0,-1,215.004952663674
2.3328,29.4984293115418,-0.001,0,0.0076672,0,0,-1,215.005588902458
2.3544,29.4937851839501,-0.001,0,0.0076456,0,0,-1,215.006225141243
2.376,29.4891410426157,-0.001,0,0.007624,0,0,-1,215.006861380027
2.3976,29.4844968875385,-0.001,0,0.0076024,0,0,-1,215.007497618812
2.4192,29.4798527187186,-0.001,0,0.0075808,0,0,-1,215.008133857596
2.4408,29.4752085361559,-0.001,0,0.0075592,0,0,-1,215.008770096381
2.4624,29.4705643398504,-0.001,0,0.0075376,0,0,-1,215.009406335165
2.484,29.4659201298022,-0.001,0,0.007516,0,0,-1,215.01004257395
2.5056,29.4612759060112,-0.001,0,0.0074944,0,0,-1,215.010678812735
2.5272,29.4566316684775,-0.001,0,0.0074728,0,0,-1,215.011315051519
2.5488,29.451987417201,-0.001,0,0.0074512,0,0,-1,215.011951290304
2.5704,29.4473431521817,-0.001,0,0.0074296,0,0,-1,215.012587529088
2.592,29.4426988734197,-0.001,0,0.007408,0,0,-1,215.013223767873
2.6136,29.438054580915,-0.001,0,0.0073864,0,0,-1,215.013860006657
2.6352,29.4334096342172,-0.001,0,0.0073648,0,0,-1,215.050850011459
2.6568,29.4287647041188,-0.001,0,0.0073432,0,0,-1,215.035270213439
2.6784,29.424120110544,-0.001,0,0.0073216,0,0,-1,215.019690415419
2.7,29.4194758534928,-0.001,0,0.0073,0,0,-1,215.004110617399
2.7216,29.4148319329653,-0.001,0,0.0072784,0,0,-1,214.988530819379
2.7432,29.4101883489614,-0.001,0,0.0072568,0,0,-1,214.972951021359
2.7648,29.4055451014812,-0.001,0,0.0072352,0,0,-1,214.957371223339
2.7864,29.4009021905246,-0.001,0,0.0072136,0,0,-1,214.941791425319
2.808,29.3962596160916,-0.001,0,0.007192,0,0,-1,214.926211627299
2.8296,29.3916173781823,-0.001,0,0.0071704,0,0,-1,214.910631829279
2.8512,29.3869754767966,-0.001,0,0.0071488,0,0,-1,214.895052031259
2.8728,29.3823339119345,-0.001,0,0.0071272,0,0,-1,214.879472233239
2.8944,29.3776926835961,-0.001,0,0.0071056,0,0,-1,214.863892435219
2.916,29.3730517917813,-0.001,0,0.007084,0,0,-1,214.848312637199
2.9376,29.3684112364902,-0.001,0,0.0070624,0,0,-1,214.832732839179
2.9592,29.3637710177227,-0.001,0,0.0070408,0,0,-1,214.817153041159
2.9808,29.3591311354788,-0.001,0,0.0070192,0,0,-1,214.801573243139
3.0024,29.3544915897586,-0.001,0,0.0069976,0,0,-1,214.785993445119
3.024,29.349852380562,-0.001,0,0.006976,0,0,-1,214.770413647099
3.0456,29.345213507889,-0.001,0,0.0069544,0,0,-1,214.754833849079
3.0672,29.3405749717397,-0.001,0,0.0069328,0,0,-1,214.739254051059
3.0888,29.335936772114,-0.001,0,0.0069112,0,0,-1,214.723674253039
3.1104,29.331298909012,-0.001,0,0.0068896,0,0,-1,214.708094455019
3.132,29.3266613824336,-0.001,0,0.006868,0,0,-1,214.692514656999
3.1536,29.3220241923788,-0.001,0,0.0068464,0,0,-1,214.676934858979
3.1752,29.3173873388477,-0.001,0,0.0068248,0,0,-1,214.661355060959
3.1968,29.3127508218402,-0.001,0,0.0068032,0,0,-1,214.645775262939
3.2184,29.3081146413563,-0.001,0,0.0067816,0,0,-1,214.630195464919
3.24,29.3034787973961,-0.001,0,0.00676,0,0,-1,214.614615666899
3.2616,29.2988432899595,-0.001,0,0.0067384,0,0,-1,214.599035868879
3.2832,29.2942081190465,-0.001,0,0.0067168,0,0,-1,214.583456070859
3.3048,29.2895732846572,-0.001,0,0.0066952,0,0,-1,214.567876272839
3.3264,29.2849387867916,-0.001,0,0.0066736,0,0,-1,214.552296474819
3.348,29.2802963974457,-0.001,0,0.006652,0,0,-1,215.533119970276
3.3696,29.2756421968206,-0.001,0,0.0066304,0,0,-1,215.411382357762
3.3912,29.2709906257279,-0.001,0,0.0066088,0,0,-1,215.289644745249
3.4128,29.2663416841676,-0.001,0,0.0065872,0,0,-1,215.167907132736
3.4344,29.2616953721397,-0.001,0,0.0065656,0,0,-1,215.046169520223
3.456,29.2570516896443,-0.001,0,0.006544,0,0,-1,214.924431907709
3.4776,29.2524106366813,-0.001,0,0.0065224,0,0,-1,214.802694295196
3.4992,29.2477722132508,-0.001,0,0.0065008,0,0,-1,214.680956682683
3.5208,29.2431364193526,-0.001,0,0.0064792,0,0,-1,214.55921907017
3.5424,29.2385032549869,-0.001,0,0.0064576,0,0,-1,214.437481457656
3.564,29.2338727201537,-0.001,0,0.006436,0,0,-1,214.315743845143
3.5856,29.2292448148528,-0.001,0,0.0064144,0,0,-1,214.19400623263
3.6072,29.2246195390844,-0.001,0,0.0063928,0,0,-1,214.072268620117
3.6288,29.2199968928484,-0.001,0,0.0063712,0,0,-1,213.950531007603
3.6504,29.2153768761449,-0.001,0,0.0063496,0,0,-1,213.82879339509
3.672,29.2107594889738,-0.001,0,0.006328,0,0,-1,213.707055782577
3.6936,29.2061447313351,-0.001,0,0.0063064,0,0,-1,213.585318170064
3.7152,29.2015326032288,-0.001,0,0.0062848,0,0,-1,213.46358055755
3.7368,29.196923104655,-0.001,0,0.0062632,0,0,-1,213.341842945037
3.7584,29.1923162356136,-0.001,0,0.0062416,0,0,-1,213.220105332524
3.78,29.1877119961046,-0.001,0,0.00622,0,0,-1,213.098367720011
3.8016,29.1831103861281,-0.001,0,0.0061984,0,0,-1,212.976630107497
3.8232,29.178511405684,-0.001,0,0.0061768,0,0,-1,212.854892494984
3.8448,29.1739150547723,-0.001,0,0.0061552,0,0,-1,212.733154882471
3.8664,29.169321333393,-0.001,0,0.0061336,0,0,-1,212.611417269957
3.888,29.1647302415462,-0.001,0,0.006112,0,0,-1,212.489679657444
3.9096,29.1601417792318,-0.001,0,0.0060904,0,0,-1,212.367942044931
3.9312,29.1555559464499,-0.001,0,0.0060688,0,0,-1,212.246204432418
3.9528,29.1509727432004,-0.001,0,0.0060472,0,0,-1,212.124466819904
3.9744,29.1463921694833,-0.001,0,0.0060256,0,0,-1,212.002729207391
3.996,29.1418142252986,-0.001,0,0.006004,0,0,-1,211.880991594878
4.0176,29.1372389106464,-0.001,0,0.0059824,0,0,-1,211.759253982365
4.0392,29.1326662255266,-0.001,0,0.0059608,0,0,-1,211.637516369851
4.0608,29.1280987593156,-0.001,0,0.0059392,0,0,-1,211.05140455123
4.0824,29.1235510765075,-0.001,0,0.0059176,0,0,-1,210.030336941731
4.104,29.1190254487597,-0.001,0,0.005896,0,0,-1,209.009269332232
4.1256,29.1145218760723,-0.001,0,0.0058744,0,0,-1,207.988201722733
4.1472,29.1100403584453,-0.001,0,0.0058528,0,0,-1,206.967134113234
4.1688,29.1055808958787,-0.001,0,0.0058312,0,0,-1,205.946066503736
4.1904,29.1011434883724,-0.001,0,0.0058096,0,0,-1,204.924998894237
4.212,29.0967281359264,-0.001,0,0.005788,0,0,-1,203.903931284738
4.2336,29.0923348385409,-0.001,0,0.0057664,0,0,-1,202.882863675239
4.2552,29.0879635962156,-0.001,0,0.0057448,0,0,-1,201.86179606574
4.2768,29.0836144089508,-0.001,0,0.0057232,0,0,-1,200.840728456241
4.2984,29.0792872767463,-0.001,0,0.0057016,0,0,-1,199.819660846742
4.32,29.0749821996022,-0.001,0,0.00568,0,0,-1,198.798593237243
4.3416,29.0706991775185,-0.001,0,0.0056584,0,0,-1,197.777525627745
4.3632,29.0664382104951,-0.001,0,0.0056368,0,0,-1,196.756458018246
4.3848,29.0621992985321,-0.001,0,0.0056152,0,0,-1,195.735390408747
4.4064,29.0579824416295,-0.001,0,0.0055936,0,0,-1,194.714322799248
4.428,29.0537876397872,-0.001,0,0.005572,0,0,-1,193.693255189749
4.4496,29.0496148930053,-0.001,0,0.0055504,0,0,-1,192.67218758025
4.4712,29.0454642012837,-0.001,0,0.0055288,0,0,-1,191.651119970751
4.4928,29.0413355646225,-0.001,0,0.0055072,0,0,-1,190.630052361252
