"Distance [mm]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
7.9059005776,-4.99992E-005,0,0.0030441002224,0,0,-1,95.9339709624621
7.9278005792,-4.99992E-005,0,0.0030222002208,0,0,-1,95.934706652747
7.9497005808,-4.99992E-005,0,0.0030003002192,0,0,-1,95.935442343032
7.9716005824,-4.99992E-005,0,0.0029784002176,0,0,-1,95.9361780333169
7.993500584,-4.99992E-005,0,0.002956500216,0,0,-1,95.9369137236018
8.0154005856,-4.99992E-005,0,0.0029346002144,0,0,-1,95.9376494138867
8.0373005872,-4.99992E-005,0,0.0029127002128,0,0,-1,95.9383851041716
8.0592005888,-4.99992E-005,0,0.0028908002112,0,0,-1,95.9391207944566
8.0811005904,-4.99992E-005,0,0.0028689002096,0,0,-1,95.9398564847415
8.103000592,-4.99992E-005,0,0.002847000208,0,0,-1,95.9405921750265
8.1249005936,-4.99992E-005,0,0.0028251002064,0,0,-1,95.9406512627448
8.1468005952,-4.99992E-005,0,0.0028032002048,0,0,-1,95.9409455926914
8.1687005968,-4.99992E-005,0,0.0027813002032,0,0,-1,95.941239922638
8.1906005984,-4.99992E-005,0,0.0027594002016,0,0,-1,95.9415342525846
8.2125006,-4.99992E-005,0,0.0027375002,0,0,-1,95.9418285825312
8.2344006016,-4.99992E-005,0,0.0027156001984,0,0,-1,95.9421229124778
8.2563006032,-4.99992E-005,0,0.0026937001968,0,0,-1,95.9424172424245
8.2782006048,-4.99992E-005,0,0.0026718001952,0,0,-1,95.9427115723711
8.3001006064,-4.99992E-005,0,0.0026499001936,0,0,-1,95.9430059023177
8.322000608,-4.99992E-005,0,0.002628000192,0,0,-1,95.9433002322643
8.3439006096,-4.99992E-005,0,0.0026061001904,0,0,-1,95.9435945622109
8.3658006112,-4.99992E-005,0,0.0025842001888,0,0,-1,95.9438888921575
8.3877006128,-4.99992E-005,0,0.0025623001872,0,0,-1,95.9441832221041
8.4096006144,-4.99992E-005,0,0.0025404001856,0,0,-1,95.9444775520507
8.431500616,-4.99992E-005,0,0.002518500184,0,0,-1,95.944939939387
8.4534006176,-4.99992E-005,0,0.0024966001824,0,0,-1,95.9450205160423
8.4753006192,-4.99992E-005,0,0.0024747001808,0,0,-1,95.9451010926977
8.4972006208,-4.99992E-005,0,0.0024528001792,0,0,-1,95.9451816693529
8.5191006224,-4.99992E-005,0,0.0024309001776,0,0,-1,95.9452622460082
8.541000624,-4.99992E-005,0,0.002409000176,0,0,-1,95.9453428226636
8.5629006256,-4.99992E-005,0,0.0023871001744,0,0,-1,95.9454233993189
8.5848006272,-4.99992E-005,0,0.0023652001728,0,0,-1,95.9455039759741
8.6067006288,-4.99992E-005,0,0.0023433001712,0,0,-1,95.9455845526295
8.6286006304,-4.99992E-005,0,0.0023214001696,0,0,-1,95.9456651292848
8.650500632,-4.99992E-005,0,0.002299500168,0,0,-1,95.9457457059401
8.6724006336,-4.99992E-005,0,0.0022776001664,0,0,-1,95.9458262825953
8.6943006352,-4.99992E-005,0,0.0022557001648,0,0,-1,95.9459068592507
8.7162006368,-4.99992E-005,0,0.0022338001632,0,0,-1,95.945987435906
8.7381006384,-4.99992E-005,0,0.0022119001616,0,0,-1,95.9460680125613
8.76000064,-4.99992E-005,0,0.00219000016,0,0,-1,95.9461485892166
8.7819006416,-4.99992E-005,0,0.0021681001584,0,0,-1,95.9462291658719
8.8038006432,-4.99992E-005,0,0.0021462001568,0,0,-1,95.9465901056925
8.8257006448,-4.99992E-005,0,0.0021243001552,0,0,-1,95.9465901056926
8.8476006464,-4.99992E-005,0,0.0021024001536,0,0,-1,95.9465901056926
8.869500648,-4.99992E-005,0,0.002080500152,0,0,-1,95.9465901056926
8.8914006496,-4.99992E-005,0,0.0020586001504,0,0,-1,95.9465901056925
8.9133006512,-4.99992E-005,0,0.0020367001488,0,0,-1,95.9465901056926
8.9352006528,-4.99992E-005,0,0.0020148001472,0,0,-1,95.9465901056925
8.9571006544,-4.99992E-005,0,0.0019929001456,0,0,-1,95.9465901056925
8.979000656,-4.99992E-005,0,0.001971000144,0,0,-1,95.9465901056925
9.0009006576,-4.99992E-005,0,0.0019491001424,0,0,-1,95.9465901056926
9.0228006592,-4.99992E-005,0,0.0019272001408,0,0,-1,95.9465901056926
9.0447006608,-4.99992E-005,0,0.0019053001392,0,0,-1,95.9465901056926
9.0666006624,-4.99992E-005,0,0.0018834001376,0,0,-1,95.9465901056926
9.088500664,-4.99992E-005,0,0.001861500136,0,0,-1,95.9465901056926
9.1104006656,-4.99992E-005,0,0.0018396001344,0,0,-1,95.9465901056926
9.1323006672,-4.99992E-005,0,0.0018177001328,0,0,-1,95.9465901056926
9.1542006688,-4.99992E-005,0,0.0017958001312,0,0,-1,95.946921242608
9.1761006704,-4.99992E-005,0,0.0017739001296,0,0,-1,95.946921242608
9.198000672,-4.99992E-005,0,0.001752000128,0,0,-1,95.946921242608
9.2199006736,-4.99992E-005,0,0.0017301001264,0,0,-1,95.946921242608
9.2418006752,-4.99992E-005,0,0.0017082001248,0,0,-1,95.946921242608
9.2637006768,-4.99992E-005,0,0.0016863001232,0,0,-1,95.946921242608
9.2856006784,-4.99992E-005,0,0.0016644001216,0,0,-1,95.946921242608
9.30750068,-4.99992E-005,0,0.00164250012,0,0,-1,95.946921242608
9.3294006816,-4.99992E-005,0,0.0016206001184,0,0,-1,95.946921242608
9.3513006832,-4.99992E-005,0,0.0015987001168,0,0,-1,95.946921242608
9.3732006848,-4.99992E-005,0,0.0015768001152,0,0,-1,95.946921242608
9.3951006864,-4.99992E-005,0,0.0015549001136,0,0,-1,95.946921242608
9.417000688,-4.99992E-005,0,0.001533000112,0,0,-1,95.946921242608
9.4389006896,-4.99992E-005,0,0.0015111001104,0,0,-1,95.946921242608
9.4608006912,-4.99992E-005,0,0.0014892001088,0,0,-1,95.946921242608
9.4827006928,-4.99992E-005,0,0.0014673001072,0,0,-1,95.946921242608
9.5046006944,-4.99992E-005,0,0.0014454001056,0,0,-1,95.946921242608
9.526500696,-4.99992E-005,0,0.001423500104,0,0,-1,95.9473875939552
9.5484006976,-4.99992E-005,0,0.0014016001024,0,0,-1,95.9473473056275
9.5703006992,-4.99992E-005,0,0.0013797001008,0,0,-1,95.9473070172998
9.5922007008,-4.99992E-005,0,0.0013578000992,0,0,-1,95.9472667289722
9.6141007024,-4.99992E-005,0,0.0013359000976,0,0,-1,95.9472264406446
9.636000704,-4.99992E-005,0,0.001314000096,0,0,-1,95.9471861523169
9.6579007056,-4.99992E-005,0,0.0012921000944,0,0,-1,95.9471458639892
9.6798007072,-4.99992E-005,0,0.0012702000928,0,0,-1,95.9471055756616
9.7017007088,-4.99992E-005,0,0.0012483000912,0,0,-1,95.9470652873339
9.7236007104,-4.99992E-005,0,0.0012264000896,0,0,-1,95.9470249990063
9.745500712,-4.99992E-005,0,0.001204500088,0,0,-1,95.9469847106787
9.7674007136,-4.99992E-005,0,0.0011826000864,0,0,-1,95.946944422351
9.7893007152,-4.99992E-005,0,0.0011607000848,0,0,-1,95.9469041340234
9.8112007168,-4.99992E-005,0,0.0011388000832,0,0,-1,95.9468638456957
9.8331007184,-4.99992E-005,0,0.0011169000816,0,0,-1,95.946823557368
9.85500072,-4.99992E-005,0,0.00109500008,0,0,-1,95.9467832690404
9.8769007216,-4.99992E-005,0,0.0010731000784,0,0,-1,95.9474052545439
9.8988007232,-4.99992E-005,0,0.0010512000768,0,0,-1,95.9473649662162
9.9207007248,-4.99992E-005,0,0.0010293000752,0,0,-1,95.9473246778886
9.9426007264,-4.99992E-005,0,0.0010074000736,0,0,-1,95.9472843895609
9.964500728,-4.99992E-005,0,0.000985500071999999,0,0,-1,95.9472441012333
9.9864007296,-4.99992E-005,0,0.0009636000704,0,0,-1,95.9472038129056
10.0083007312,-4.99992E-005,0,0.0009417000688,0,0,-1,95.9471635245779
10.0302007328,-4.99992E-005,0,0.000919800067199999,0,0,-1,95.9471232362503
10.0521007344,-4.99992E-005,0,0.0008979000656,0,0,-1,95.9470829479227
10.074000736,-4.99992E-005,0,0.000876000064,0,0,-1,95.947042659595
10.0959007376,-4.99992E-005,0,0.000854100062399999,0,0,-1,95.9470023712673
10.1178007392,-4.99992E-005,0,0.0008322000608,0,0,-1,95.9469620829397
10.1397007408,-4.99992E-005,0,0.000810300059199999,0,0,-1,95.946921794612
10.1616007424,-4.99992E-005,0,0.000788400057599999,0,0,-1,95.9468815062844
10.183500744,-4.99992E-005,0,0.000766500056,0,0,-1,95.9468412179567
10.2054007456,-4.99992E-005,0,0.000744600054399999,0,0,-1,95.946800929629
10.2273007472,-4.99992E-005,0,0.000722700052799999,0,0,-1,95.9467606413014
10.2492007488,-4.99992E-005,0,0.0007008000512,0,0,-1,95.9473826268041
10.2711007504,-4.99992E-005,0,0.000678900049600001,0,0,-1,95.9473423384764
10.293000752,-4.99992E-005,0,0.000657000048,0,0,-1,95.9473020501487
10.3149007536,-4.99992E-005,0,0.0006351000464,0,0,-1,95.947261761821
10.3368007552,-4.99992E-005,0,0.000613200044800001,0,0,-1,95.9472214734934
10.3587007568,-4.99992E-005,0,0.0005913000432,0,0,-1,95.9471811851658
10.3806007584,-4.99992E-005,0,0.0005694000416,0,0,-1,95.9471408968382
10.40250076,-4.99992E-005,0,0.000547500040000001,0,0,-1,95.9471006085105
10.4244007616,-4.99992E-005,0,0.0005256000384,0,0,-1,95.9470603201828
10.4463007632,-4.99992E-005,0,0.0005037000368,0,0,-1,95.9470200318551
10.4682007648,-4.99992E-005,0,0.000481800035200001,0,0,-1,95.9469797435275
10.4901007664,-4.99992E-005,0,0.0004599000336,0,0,-1,95.9469394551998
10.512000768,-4.99992E-005,0,0.000438000032,0,0,-1,95.9468991668722
10.5339007696,-4.99992E-005,0,0.000416100030400001,0,0,-1,95.9468588785446
10.5558007712,-4.99992E-005,0,0.0003942000288,0,0,-1,95.9468185902169
10.5777007728,-4.99992E-005,0,0.0003723000272,0,0,-1,95.9467783018893
10.5996007744,-4.99992E-005,0,0.000350400025600001,0,0,-1,95.9471420005517
10.621500776,-4.99992E-005,0,0.000328500024,0,0,-1,95.9471420005518
10.6434007776,-4.99992E-005,0,0.0003066000224,0,0,-1,95.9471420005517
10.6653007792,-4.99992E-005,0,0.000284700020800001,0,0,-1,95.9471420005517
10.6872007808,-4.99992E-005,0,0.0002628000192,0,0,-1,95.9471420005517
10.7091007824,-4.99992E-005,0,0.0002409000176,0,0,-1,95.9471420005517
10.731000784,-4.99992E-005,0,0.000219000016000001,0,0,-1,95.9471420005517
10.7529007856,-4.99992E-005,0,0.0001971000144,0,0,-1,95.9471420005517
10.7748007872,-4.99992E-005,0,0.0001752000128,0,0,-1,95.9471420005518
10.7967007888,-4.99992E-005,0,0.000153300011200001,0,0,-1,95.9471420005517
10.8186007904,-4.99992E-005,0,0.0001314000096,0,0,-1,95.9471420005517
10.840500792,-4.99992E-005,0,0.000109500008,0,0,-1,95.9471420005517
10.8624007936,-4.99992E-005,0,8.76000064000006E-005,0,0,-1,95.9471962218011
10.8843007952,-4.99992E-005,0,6.57000048E-005,0,0,-1,95.9471962218011
10.9062007968,-4.99992E-005,0,4.38000031999994E-005,0,0,-1,95.9471962218011
10.9281007984,-4.99992E-005,0,2.19000016000006E-005,0,0,-1,95.9471962218011
10.9500008,-4.99992E-005,0,1.35525271560688E-020,0,0,-1,95.9471962218011
10.9719008016,-4.99992E-005,0,-2.19000016000006E-005,0,0,-1,95.9471962218011
10.9938008032,-4.99992E-005,0,-4.38000031999994E-005,0,0,-1,95.9471962218011
11.0157008048,-4.99992E-005,0,-6.57000048E-005,0,0,-1,95.9471962218011
11.0376008064,-4.99992E-005,0,-8.76000064000006E-005,0,0,-1,95.9471962218011
11.059500808,-4.99992E-005,0,-0.000109500007999999,0,0,-1,95.9471962218011
11.0814008096,-4.99992E-005,0,-0.0001314000096,0,0,-1,95.9471962218011
11.1033008112,-4.99992E-005,0,-0.000153300011200001,0,0,-1,95.9471907483629
11.1252008128,-4.99992E-005,0,-0.0001752000128,0,0,-1,95.9471907483629
11.1471008144,-4.99992E-005,0,-0.0001971000144,0,0,-1,95.9471907483629
11.169000816,-4.99992E-005,0,-0.000219000016000001,0,0,-1,95.9471907483629
11.1909008176,-4.99992E-005,0,-0.0002409000176,0,0,-1,95.9471907483629
11.2128008192,-4.99992E-005,0,-0.0002628000192,0,0,-1,95.9471907483629
11.2347008208,-4.99992E-005,0,-0.000284700020800001,0,0,-1,95.9471907483629
11.2566008224,-4.99992E-005,0,-0.0003066000224,0,0,-1,95.9471907483629
11.278500824,-4.99992E-005,0,-0.000328500024,0,0,-1,95.9471907483629
11.3004008256,-4.99992E-005,0,-0.000350400025600001,0,0,-1,95.9471907483629
11.3223008272,-4.99992E-005,0,-0.0003723000272,0,0,-1,95.9471907483629
11.3442008288,-4.99992E-005,0,-0.0003942000288,0,0,-1,95.9470226330642
11.3661008304,-4.99992E-005,0,-0.000416100030400001,0,0,-1,95.9470226330642
11.388000832,-4.99992E-005,0,-0.000438000032,0,0,-1,95.9470226330642
11.4099008336,-4.99992E-005,0,-0.0004599000336,0,0,-1,95.9470226330642
11.4318008352,-4.99992E-005,0,-0.000481800035200001,0,0,-1,95.9470226330642
11.4537008368,-4.99992E-005,0,-0.0005037000368,0,0,-1,95.9470226330642
11.4756008384,-4.99992E-005,0,-0.0005256000384,0,0,-1,95.9470226330642
11.49750084,-4.99992E-005,0,-0.000547500040000001,0,0,-1,95.9470226330642
11.5194008416,-4.99992E-005,0,-0.0005694000416,0,0,-1,95.9470226330642
11.5413008432,-4.99992E-005,0,-0.0005913000432,0,0,-1,95.9472496493014
11.5632008448,-4.99992E-005,0,-0.000613200044800001,0,0,-1,95.9472496493014
11.5851008464,-4.99992E-005,0,-0.0006351000464,0,0,-1,95.9472496493015
11.607000848,-4.99992E-005,0,-0.000657000048,0,0,-1,95.9472496493014
11.6289008496,-4.99992E-005,0,-0.000678900049600001,0,0,-1,95.9472496493014
11.6508008512,-4.99992E-005,0,-0.0007008000512,0,0,-1,95.9472496493014
11.6727008528,-4.99992E-005,0,-0.000722700052800001,0,0,-1,95.9472496493014
11.6946008544,-4.99992E-005,0,-0.000744600054400001,0,0,-1,95.9473334955784
11.716500856,-4.99992E-005,0,-0.000766500056,0,0,-1,95.9472334545548
11.7384008576,-4.99992E-005,0,-0.0007884000576,0,0,-1,95.9471334135312
11.7603008592,-4.99992E-005,0,-0.000810300059200001,0,0,-1,95.9470333725077
11.7822008608,-4.99992E-005,0,-0.0008322000608,0,0,-1,95.9469333314841
11.8041008624,-4.99992E-005,0,-0.000854100062400001,0,0,-1,95.9468332904605
11.826000864,-4.99992E-005,0,-0.000876000064000001,0,0,-1,95.946733249437
11.8479008656,-4.99992E-005,0,-0.0008979000656,0,0,-1,95.9466332084134
11.8698008672,-4.99992E-005,0,-0.000919800067200001,0,0,-1,95.9471420005512
11.8917008688,-4.99992E-005,0,-0.000941700068800001,0,0,-1,95.9471420005512
11.9136008704,-4.99992E-005,0,-0.0009636000704,0,0,-1,95.9471420005512
11.935500872,-4.99992E-005,0,-0.000985500072000001,0,0,-1,95.9471420005512
11.9574008736,-4.99992E-005,0,-0.0010074000736,0,0,-1,95.9471420005512
11.9793008752,-4.99992E-005,0,-0.0010293000752,0,0,-1,95.9471420005512
12.0012008768,-4.99992E-005,0,-0.0010512000768,0,0,-1,95.9471420005512
12.0231008784,-4.99992E-005,0,-0.0010731000784,0,0,-1,95.9471420005512
12.04500088,-4.99992E-005,0,-0.00109500008,0,0,-1,95.9471420005512
12.0669008816,-4.99992E-005,0,-0.0011169000816,0,0,-1,95.9471420005512
12.0888008832,-4.99992E-005,0,-0.0011388000832,0,0,-1,95.9471420005512
12.1107008848,-4.99992E-005,0,-0.0011607000848,0,0,-1,95.9471420005512
12.1326008864,-4.99992E-005,0,-0.0011826000864,0,0,-1,95.9470215871278
12.154500888,-4.99992E-005,0,-0.001204500088,0,0,-1,95.9470215871278
12.1764008896,-4.99992E-005,0,-0.0012264000896,0,0,-1,95.9470215871278
12.1983008912,-4.99992E-005,0,-0.0012483000912,0,0,-1,95.9470215871278
12.2202008928,-4.99992E-005,0,-0.0012702000928,0,0,-1,95.9470215871278
12.2421008944,-4.99992E-005,0,-0.0012921000944,0,0,-1,95.9470215871277
12.264000896,-4.99992E-005,0,-0.001314000096,0,0,-1,95.9470215871278
12.2859008976,-4.99992E-005,0,-0.0013359000976,0,0,-1,95.9470215871278
12.3078008992,-4.99992E-005,0,-0.0013578000992,0,0,-1,95.9471745956843
12.3297009008,-4.99992E-005,0,-0.0013797001008,0,0,-1,95.9471745956843
12.3516009024,-4.99992E-005,0,-0.0014016001024,0,0,-1,95.9471745956843
12.373500904,-4.99992E-005,0,-0.001423500104,0,0,-1,95.9471745956843
12.3954009056,-4.99992E-005,0,-0.0014454001056,0,0,-1,95.9471745956843
12.4173009072,-4.99992E-005,0,-0.0014673001072,0,0,-1,95.9471745956842
12.4392009088,-4.99992E-005,0,-0.0014892001088,0,0,-1,95.9471745956843
12.4611009104,-4.99992E-005,0,-0.0015111001104,0,0,-1,95.9471745956843
12.483000912,-4.99992E-005,0,-0.001533000112,0,0,-1,95.9471745956843
12.5049009136,-4.99992E-005,0,-0.0015549001136,0,0,-1,95.9471745956843
12.5268009152,-4.99992E-005,0,-0.0015768001152,0,0,-1,95.9469203058698
12.5487009168,-4.99992E-005,0,-0.0015987001168,0,0,-1,95.9469203058699
12.5706009184,-4.99992E-005,0,-0.0016206001184,0,0,-1,95.9469203058698
12.59250092,-4.99992E-005,0,-0.00164250012,0,0,-1,95.9469203058699
12.6144009216,-4.99992E-005,0,-0.0016644001216,0,0,-1,95.9469203058699
12.6363009232,-4.99992E-005,0,-0.0016863001232,0,0,-1,95.9469203058699
12.6582009248,-4.99992E-005,0,-0.0017082001248,0,0,-1,95.9469203058698
12.6801009264,-4.99992E-005,0,-0.0017301001264,0,0,-1,95.9469203058699
12.702000928,-4.99992E-005,0,-0.001752000128,0,0,-1,95.9469203058698
12.7239009296,-4.99992E-005,0,-0.0017739001296,0,0,-1,95.9469203058699
12.7458009312,-4.99992E-005,0,-0.0017958001312,0,0,-1,95.9469203058699
12.7677009328,-4.99992E-005,0,-0.0018177001328,0,0,-1,95.9465744979653
12.7896009344,-4.99992E-005,0,-0.0018396001344,0,0,-1,95.9465744979653
12.811500936,-4.99992E-005,0,-0.001861500136,0,0,-1,95.9465744979653
12.8334009376,-4.99992E-005,0,-0.0018834001376,0,0,-1,95.9465744979653
12.8553009392,-4.99992E-005,0,-0.0019053001392,0,0,-1,95.9465744979653
12.8772009408,-4.99992E-005,0,-0.0019272001408,0,0,-1,95.9465744979653
12.8991009424,-4.99992E-005,0,-0.0019491001424,0,0,-1,95.9465744979653
12.921000944,-4.99992E-005,0,-0.001971000144,0,0,-1,95.9465744979653
12.9429009456,-4.99992E-005,0,-0.0019929001456,0,0,-1,95.9465744979653
12.9648009472,-4.99992E-005,0,-0.0020148001472,0,0,-1,95.9465744979653
12.9867009488,-4.99992E-005,0,-0.0020367001488,0,0,-1,95.9465744979653
13.0086009504,-4.99992E-005,0,-0.0020586001504,0,0,-1,95.9465744979653
13.030500952,-4.99992E-005,0,-0.002080500152,0,0,-1,95.9465744979653
13.0524009536,-4.99992E-005,0,-0.0021024001536,0,0,-1,95.9464961369657
13.0743009552,-4.99992E-005,0,-0.0021243001552,0,0,-1,95.9464455213968
13.0962009568,-4.99992E-005,0,-0.0021462001568,0,0,-1,95.946394905828
13.1181009584,-4.99992E-005,0,-0.0021681001584,0,0,-1,95.9463442902591
13.14000096,-4.99992E-005,0,-0.00219000016,0,0,-1,95.9462936746903
13.1619009616,-4.99992E-005,0,-0.0022119001616,0,0,-1,95.9462430591214
13.1838009632,-4.99992E-005,0,-0.0022338001632,0,0,-1,95.9461924435526
13.2057009648,-4.99992E-005,0,-0.0022557001648,0,0,-1,95.9461418279838
13.2276009664,-4.99992E-005,0,-0.0022776001664,0,0,-1,95.9460912124149
13.249500968,-4.99992E-005,0,-0.002299500168,0,0,-1,95.946040596846
13.2714009696,-4.99992E-005,0,-0.0023214001696,0,0,-1,95.9458428163562
13.2933009712,-4.99992E-005,0,-0.0023433001712,0,0,-1,95.9457163650043
13.3152009728,-4.99992E-005,0,-0.0023652001728,0,0,-1,95.9455899136523
13.3371009744,-4.99992E-005,0,-0.0023871001744,0,0,-1,95.9454634623004
13.359000976,-4.99992E-005,0,-0.002409000176,0,0,-1,95.9453370109485
13.3809009776,-4.99992E-005,0,-0.0024309001776,0,0,-1,95.9452105595966
13.4028009792,-4.99992E-005,0,-0.0024528001792,0,0,-1,95.9450841082447
13.4247009808,-4.99992E-005,0,-0.0024747001808,0,0,-1,95.9449576568927
13.4466009824,-4.99992E-005,0,-0.0024966001824,0,0,-1,95.9448312055408
13.468500984,-4.99992E-005,0,-0.002518500184,0,0,-1,95.9447047541889
13.4904009856,-4.99992E-005,0,-0.0025404001856,0,0,-1,95.9442124525885
13.5123009872,-4.99992E-005,0,-0.0025623001872,0,0,-1,95.944006176351
13.5342009888,-4.99992E-005,0,-0.0025842001888,0,0,-1,95.9437999001134
13.5561009904,-4.99992E-005,0,-0.0026061001904,0,0,-1,95.9435936238758
13.578000992,-4.99992E-005,0,-0.002628000192,0,0,-1,95.9433873476382
13.5999009936,-4.99992E-005,0,-0.0026499001936,0,0,-1,95.9431810714007
13.6218009952,-4.99992E-005,0,-0.0026718001952,0,0,-1,95.942974795163
13.6437009968,-4.99992E-005,0,-0.0026937001968,0,0,-1,95.9427685189255
13.6656009984,-4.99992E-005,0,-0.0027156001984,0,0,-1,95.9425622426879
13.687501,-4.99992E-005,0,-0.0027375002,0,0,-1,95.9423559664503
13.7094010016,-4.99992E-005,0,-0.0027594002016,0,0,-1,95.9426402455372
13.7313010032,-4.99992E-005,0,-0.0027813002032,0,0,-1,95.9421008752731
13.7532010048,-4.99992E-005,0,-0.0028032002048,0,0,-1,95.941561505009
13.7751010064,-4.99992E-005,0,-0.0028251002064,0,0,-1,95.9410221347449
13.797001008,-4.99992E-005,0,-0.002847000208,0,0,-1,95.9404827644808
13.8189010096,-4.99992E-005,0,-0.0028689002096,0,0,-1,95.9399433942167
13.8408010112,-4.99992E-005,0,-0.0028908002112,0,0,-1,95.9394040239526
13.8627010128,-4.99992E-005,0,-0.0029127002128,0,0,-1,95.9388646536886
13.8846010144,-4.99992E-005,0,-0.0029346002144,0,0,-1,95.9383252834245
13.906501016,-4.99992E-005,0,-0.002956500216,0,0,-1,95.9377859131604
13.9284010176,-4.99992E-005,0,-0.0029784002176,0,0,-1,95.9372465428963
13.9503010192,-4.99992E-005,0,-0.0030003002192,0,0,-1,95.9367071726323
13.9722010208,-4.99992E-005,0,-0.0030222002208,0,0,-1,95.9361678023681
13.9941010224,-4.99992E-005,0,-0.0030441002224,0,0,-1,95.9356284321041
14.016001024,-4.99992E-005,0,-0.003066000224,0,0,-1,95.9362972500883
14.0379010256,-4.99992E-005,0,-0.0030879002256,0,0,-1,95.9346857169822
14.0598010272,-4.99992E-005,0,-0.0031098002272,0,0,-1,95.9330741838761
14.0817010288,-4.99992E-005,0,-0.0031317002288,0,0,-1,95.93146265077
14.1036010304,-4.99992E-005,0,-0.0031536002304,0,0,-1,95.9298511176639
14.125501032,-4.99992E-005,0,-0.003175500232,0,0,-1,95.9282395845578
14.1474010336,-4.99992E-005,0,-0.0031974002336,0,0,-1,95.9266280514517
14.1693010352,-4.99992E-005,0,-0.0032193002352,0,0,-1,95.9250165183456
14.1912010368,-4.99992E-005,0,-0.0032412002368,0,0,-1,95.9234049852395
14.2131010384,-4.99992E-005,0,-0.0032631002384,0,0,-1,95.9217934521334
14.23500104,-4.99992E-005,0,-0.00328500024,0,0,-1,95.9201819190272
14.2569010416,-4.99992E-005,0,-0.0033069002416,0,0,-1,95.9185703859211
14.2788010432,-4.99992E-005,0,-0.0033288002432,0,0,-1,95.9169588528151
14.3007010448,-4.99992E-005,0,-0.0033507002448,0,0,-1,95.9153473197089
14.3226010464,-4.99992E-005,0,-0.0033726002464,0,0,-1,95.9137357866028
14.344501048,-4.99992E-005,0,-0.003394500248,0,0,-1,95.9121242534967
14.3664010496,-4.99992E-005,0,-0.0034164002496,0,0,-1,95.9105127203906
14.3883010512,-4.99992E-005,0,-0.0034383002512,0,0,-1,95.9118623145301
14.4102010528,-4.99992E-005,0,-0.0034602002528,0,0,-1,95.907845971908
14.4321010544,-4.99992E-005,0,-0.0034821002544,0,0,-1,95.903829629286
14.454001056,-4.99992E-005,0,-0.003504000256,0,0,-1,95.8998132866638
14.4759010576,-4.99992E-005,0,-0.0035259002576,0,0,-1,95.8957969440417
14.4978010592,-4.99992E-005,0,-0.0035478002592,0,0,-1,95.8917806014196
14.5197010608,-4.99992E-005,0,-0.0035697002608,0,0,-1,95.8877642587975
14.5416010624,-4.99992E-005,0,-0.0035916002624,0,0,-1,95.8837479161754
14.563501064,-4.99992E-005,0,-0.003613500264,0,0,-1,95.8797315735533
14.5854010656,-4.99992E-005,0,-0.0036354002656,0,0,-1,95.8757152309312
14.6073010672,-4.99992E-005,0,-0.0036573002672,0,0,-1,95.8716988883091
14.6292010688,-4.99992E-005,0,-0.0036792002688,0,0,-1,95.8532147917277
14.6511010704,-4.99992E-005,0,-0.0037011002704,0,0,-1,95.8451540514208
14.673001072,-4.99992E-005,0,-0.003723000272,0,0,-1,95.8370933111139
14.6949010736,-4.99992E-005,0,-0.0037449002736,0,0,-1,95.829032570807
14.7168010752,-4.99992E-005,0,-0.0037668002752,0,0,-1,95.8209718305001
14.7387010768,-4.99992E-005,0,-0.0037887002768,0,0,-1,95.8129110901932
14.7606010784,-4.99992E-005,0,-0.0038106002784,0,0,-1,95.8048503498863
14.78250108,-4.99992E-005,0,-0.00383250028,0,0,-1,95.7967896095793
14.8044010816,-4.99992E-005,0,-0.0038544002816,0,0,-1,95.7887288692724
14.8263010832,-4.99992E-005,0,-0.0038763002832,0,0,-1,95.7806681289655
14.8482010848,-4.99992E-005,0,-0.0038982002848,0,0,-1,95.7726073886586
14.8701010864,-4.99992E-005,0,-0.0039201002864,0,0,-1,95.7645466483517
14.892001088,-4.99992E-005,0,-0.003942000288,0,0,-1,95.7734134242465
14.9139010896,-4.99992E-005,0,-0.0039639002896,0,0,-1,95.7484469833005
14.9358010912,-4.99992E-005,0,-0.0039858002912,0,0,-1,95.7234805423546
14.9577010928,-4.99992E-005,0,-0.0040077002928,0,0,-1,95.6985141014085
14.9796010944,-4.99992E-005,0,-0.0040296002944,0,0,-1,95.6735476604626
15.001501096,-4.99992E-005,0,-0.004051500296,0,0,-1,95.6485812195166
15.0234010976,-4.99992E-005,0,-0.0040734002976,0,0,-1,95.6236147785706
15.0453010992,-4.99992E-005,0,-0.0040953002992,0,0,-1,95.5986483376247
15.0672011008,-4.99992E-005,0,-0.0041172003008,0,0,-1,95.5736818966787
15.0891011024,-4.99992E-005,0,-0.0041391003024,0,0,-1,95.5487154557327
15.111001104,-4.99992E-005,0,-0.004161000304,0,0,-1,95.5237490147868
15.1329011056,-4.99992E-005,0,-0.0041829003056,0,0,-1,95.4987825738407
15.1548011072,-4.99992E-005,0,-0.0042048003072,0,0,-1,95.4738161328948
15.1767011088,-4.99992E-005,0,-0.0042267003088,0,0,-1,95.4488496919488
15.1986011104,-4.99992E-005,0,-0.0042486003104,0,0,-1,95.4226842508976
15.220501112,-4.99992E-005,0,-0.004270500312,0,0,-1,95.3632984423779
15.2424011136,-4.99992E-005,0,-0.0042924003136,0,0,-1,95.3039126338582
15.2643011152,-4.99992E-005,0,-0.0043143003152,0,0,-1,95.2445268253384
