"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
0,1,-0.001,0,0.01,0,0,-1,11.0262551823178
0.021400002,0.999764039986331,-0.001,0,0.009978599998,0,0,-1,11.0260804827857
0.042800004,0.999528083711232,-0.001,0,0.009957199996,0,0,-1,11.0259057832535
0.064200006,0.999292131174705,-0.001,0,0.009935799994,0,0,-1,11.0257310837214
0.085600008,0.999056182376746,-0.001,0,0.009914399992,0,0,-1,11.0255563841892
0.10700001,0.998820237317359,-0.001,0,0.00989299999,0,0,-1,11.0253816846571
0.128400012,0.998584295996542,-0.001,0,0.009871599988,0,0,-1,11.0252069851249
0.149800014,0.998348358414295,-0.001,0,0.009850199986,0,0,-1,11.0250322855928
0.171200016,0.998112424570618,-0.001,0,0.009828799984,0,0,-1,11.0248575860606
0.192600018,0.997876494465512,-0.001,0,0.009807399982,0,0,-1,11.0246828865285
0.21400002,0.997640568098976,-0.001,0,0.00978599998,0,0,-1,11.0245081869963
0.235400022,0.99740464547101,-0.001,0,0.009764599978,0,0,-1,11.0243334874642
0.256800024,0.997168726581615,-0.001,0,0.009743199976,0,0,-1,11.024158787932
0.278200026,0.99693281143079,-0.001,0,0.009721799974,0,0,-1,11.0239840883999
0.299600028,0.996696898300774,-0.001,0,0.009700399972,0,0,-1,11.0242990313689
0.32100003,0.99646097855987,-0.001,0,0.00967899997,0,0,-1,11.0242728242121
0.342400032,0.9962250593798,-0.001,0,0.009657599968,0,0,-1,11.0242466170554
0.363800034,0.995989140760563,-0.001,0,0.009636199966,0,0,-1,11.0242204098987
0.385200036,0.99575322270216,-0.001,0,0.009614799964,0,0,-1,11.024194202742
0.406600038,0.995517305204589,-0.001,0,0.009593399962,0,0,-1,11.0241679955853
0.42800004,0.995281388267852,-0.001,0,0.00957199996,0,0,-1,11.0241417884285
0.449400042,0.995045471891948,-0.001,0,0.009550599958,0,0,-1,11.0241155812718
0.470800044,0.994809556076877,-0.001,0,0.009529199956,0,0,-1,11.0240893741151
0.492200046,0.99457364082264,-0.001,0,0.009507799954,0,0,-1,11.0240631669584
0.513600048,0.994337726129235,-0.001,0,0.009486399952,0,0,-1,11.0240369598017
0.53500005,0.994101811996664,-0.001,0,0.00946499995,0,0,-1,11.024010752645
0.556400052,0.993865898424925,-0.001,0,0.009443599948,0,0,-1,11.0239845454882
0.577800054,0.993629985414021,-0.001,0,0.009422199946,0,0,-1,11.0239583383315
0.599200056,0.993394072963949,-0.001,0,0.009400799944,0,0,-1,11.0239321311748
0.620600058,0.993158161074711,-0.001,0,0.009379399942,0,0,-1,11.0239059240181
0.64200006,0.992922249746306,-0.001,0,0.00935799994,0,0,-1,11.0238797168614
0.663400062,0.992686338978734,-0.001,0,0.009336599938,0,0,-1,11.0238535097046
0.684800064,0.992450428771995,-0.001,0,0.009315199936,0,0,-1,11.0238273025479
0.706200066,0.992214519126089,-0.001,0,0.009293799934,0,0,-1,11.0238010953912
0.727600068,0.991978610041017,-0.001,0,0.009272399932,0,0,-1,11.0237748882345
0.74900007,0.991742679577334,-0.001,0,0.00925099993,0,0,-1,11.0256021283261
0.770400072,0.991506732373256,-0.001,0,0.009229599928,0,0,-1,11.0255363787693
0.791800074,0.99127078657622,-0.001,0,0.009208199926,0,0,-1,11.0254706292125
0.813200076,0.991034842186225,-0.001,0,0.009186799924,0,0,-1,11.0254048796557
0.834600078,0.99079889920327,-0.001,0,0.009165399922,0,0,-1,11.0253391300989
0.85600008,0.990562957627355,-0.001,0,0.00914399992,0,0,-1,11.0252733805421
0.877400082,0.990327017458481,-0.001,0,0.009122599918,0,0,-1,11.0252076309853
0.898800084,0.990091078696648,-0.001,0,0.009101199916,0,0,-1,11.0251418814285
0.920200086,0.989855141341855,-0.001,0,0.009079799914,0,0,-1,11.0250761318718
0.941600088,0.989619205394104,-0.001,0,0.009058399912,0,0,-1,11.025010382315
0.96300009,0.989383270853393,-0.001,0,0.00903699991,0,0,-1,11.0249446327582
0.984400092,0.989147337719722,-0.001,0,0.009015599908,0,0,-1,11.0248788832014
1.005800094,0.988911405993092,-0.001,0,0.008994199906,0,0,-1,11.0248131336446
1.027200096,0.988675475673503,-0.001,0,0.008972799904,0,0,-1,11.0247473840878
1.048600098,0.988439546760954,-0.001,0,0.008951399902,0,0,-1,11.024681634531
1.0700001,0.988203619255446,-0.001,0,0.0089299999,0,0,-1,11.0246158849742
1.091400102,0.987967693156979,-0.001,0,0.008908599898,0,0,-1,11.0245501354174
1.112800104,0.987731768465552,-0.001,0,0.008887199896,0,0,-1,11.0244843858606
1.134200106,0.987495845181166,-0.001,0,0.008865799894,0,0,-1,11.0244186363039
1.155600108,0.987259923303821,-0.001,0,0.008844399892,0,0,-1,11.0243528867471
1.17700011,0.987024002833515,-0.001,0,0.00882299989,0,0,-1,11.0242871371903
1.198400112,0.986788083770251,-0.001,0,0.008801599888,0,0,-1,11.0242213876335
1.219800114,0.986552166114028,-0.001,0,0.008780199886,0,0,-1,11.0241556380767
1.241200116,0.986316249864845,-0.001,0,0.008758799884,0,0,-1,11.0240898885199
1.262600118,0.986080335022703,-0.001,0,0.008737399882,0,0,-1,11.0240241389631
1.28400012,0.985844421587602,-0.001,0,0.00871599988,0,0,-1,11.0239583894063
1.305400122,0.985608509559541,-0.001,0,0.008694599878,0,0,-1,11.0238926398495
1.326800124,0.985372598938521,-0.001,0,0.008673199876,0,0,-1,11.0238268902927
1.348200126,0.985136689724541,-0.001,0,0.008651799874,0,0,-1,11.0237611407359
1.369600128,0.98490076589744,-0.001,0,0.008630399872,0,0,-1,11.0253772687751
1.39100013,0.984664823960668,-0.001,0,0.00860899987,0,0,-1,11.0252689668862
1.412400132,0.984428884341556,-0.001,0,0.008587599868,0,0,-1,11.0251606649974
1.433800134,0.984192947040105,-0.001,0,0.008566199866,0,0,-1,11.0250523631085
1.455200136,0.983957012056315,-0.001,0,0.008544799864,0,0,-1,11.0249440612196
1.476600138,0.983721079390186,-0.001,0,0.008523399862,0,0,-1,11.0248357593307
1.49800014,0.983485149041716,-0.001,0,0.00850199986,0,0,-1,11.0247274574418
1.519400142,0.983249221010908,-0.001,0,0.008480599858,0,0,-1,11.024619155553
1.540800144,0.98301329529776,-0.001,0,0.008459199856,0,0,-1,11.0245108536641
1.562200146,0.982777371902273,-0.001,0,0.008437799854,0,0,-1,11.0244025517752
1.583600148,0.982541450824447,-0.001,0,0.008416399852,0,0,-1,11.0242942498863
1.60500015,0.982305532064281,-0.001,0,0.00839499985,0,0,-1,11.0241859479974
1.626400152,0.982069615621775,-0.001,0,0.008373599848,0,0,-1,11.0240776461086
1.647800154,0.981833701496931,-0.001,0,0.008352199846,0,0,-1,11.0239693442197
1.669200156,0.981597789689747,-0.001,0,0.008330799844,0,0,-1,11.0238610423308
1.690600158,0.981361880200224,-0.001,0,0.008309399842,0,0,-1,11.0237527404419
1.71200016,0.981125973028361,-0.001,0,0.00828799984,0,0,-1,11.023644438553
1.733400162,0.980890068174159,-0.001,0,0.008266599838,0,0,-1,11.0235361366642
1.754800164,0.980654165637618,-0.001,0,0.008245199836,0,0,-1,11.0234278347753
1.776200166,0.980418265418737,-0.001,0,0.008223799834,0,0,-1,11.0233195328864
1.797600168,0.980182367517517,-0.001,0,0.008202399832,0,0,-1,11.0232112309975
1.81900017,0.979946471933957,-0.001,0,0.00818099983,0,0,-1,11.0231029291086
1.840400172,0.979710578668059,-0.001,0,0.008159599828,0,0,-1,11.0229946272198
1.861800174,0.97947468771982,-0.001,0,0.008138199826,0,0,-1,11.0228863253309
1.883200176,0.979238799089243,-0.001,0,0.008116799824,0,0,-1,11.022778023442
1.904600178,0.979002912776326,-0.001,0,0.008095399822,0,0,-1,11.0226697215531
1.92600018,0.978767028781069,-0.001,0,0.00807399982,0,0,-1,11.0225614196642
1.947400182,0.978531147103474,-0.001,0,0.008052599818,0,0,-1,11.0224531177754
1.968800184,0.978295267743539,-0.001,0,0.008031199816,0,0,-1,11.0223448158865
1.990200186,0.978059390701264,-0.001,0,0.008009799814,0,0,-1,11.0222365139976
2.011600188,0.977823515976651,-0.001,0,0.007988399812,0,0,-1,11.0221282121087
2.03300019,0.977587643569698,-0.001,0,0.00796699981,0,0,-1,11.0220199102198
2.054400192,0.977351773480406,-0.001,0,0.007945599808,0,0,-1,11.021911608331
2.075800194,0.977115905708774,-0.001,0,0.007924199806,0,0,-1,11.0218033064421
2.097200196,0.976880042218219,-0.001,0,0.007902799804,0,0,-1,11.0216876621305
2.118600198,0.976644176395233,-0.001,0,0.007881399802,0,0,-1,11.021845136145
2.1400002,0.976408307202304,-0.001,0,0.0078599998,0,0,-1,11.0220026101595
2.161400202,0.97617243463943,-0.001,0,0.007838599798,0,0,-1,11.022160084174
2.182800204,0.975936558706612,-0.001,0,0.007817199796,0,0,-1,11.0223175581885
2.204200206,0.975700679403851,-0.001,0,0.007795799794,0,0,-1,11.022475032203
2.225600208,0.975464796731145,-0.001,0,0.007774399792,0,0,-1,11.0226325062175
2.24700021,0.975228910688493,-0.001,0,0.00775299979,0,0,-1,11.022789980232
2.268400212,0.974993021275899,-0.001,0,0.007731599788,0,0,-1,11.0229474542465
2.289800214,0.97475712849336,-0.001,0,0.007710199786,0,0,-1,11.023104928261
2.311200216,0.974521232340877,-0.001,0,0.007688799784,0,0,-1,11.0232624022755
2.332600218,0.97428533281845,-0.001,0,0.007667399782,0,0,-1,11.02341987629
2.35400022,0.974049429926079,-0.001,0,0.00764599978,0,0,-1,11.0235773503045
2.375400222,0.973813523663762,-0.001,0,0.007624599778,0,0,-1,11.0237348243189
2.396800224,0.973577614031502,-0.001,0,0.007603199776,0,0,-1,11.0238922983334
2.418200226,0.973341701029299,-0.001,0,0.007581799774,0,0,-1,11.0240497723479
2.439600228,0.97310578465715,-0.001,0,0.007560399772,0,0,-1,11.0242072463624
2.46100023,0.972869864915057,-0.001,0,0.00753899977,0,0,-1,11.0243647203769
2.482400232,0.97263394180302,-0.001,0,0.007517599768,0,0,-1,11.0245221943914
2.503800234,0.972398015321039,-0.001,0,0.007496199766,0,0,-1,11.0246796684059
2.525200236,0.972162085469114,-0.001,0,0.007474799764,0,0,-1,11.0248371424204
2.546600238,0.971926152247244,-0.001,0,0.007453399762,0,0,-1,11.0249946164349
2.56800024,0.97169021565543,-0.001,0,0.00743199976,0,0,-1,11.0251520904494
2.589400242,0.971454275693672,-0.001,0,0.007410599758,0,0,-1,11.0253095644639
2.610800244,0.97121833236197,-0.001,0,0.007389199756,0,0,-1,11.0254670384784
2.632200246,0.970982385660324,-0.001,0,0.007367799754,0,0,-1,11.0256245124929
2.653600248,0.970746435588733,-0.001,0,0.007346399752,0,0,-1,11.0257819865074
2.67500025,0.970510482147198,-0.001,0,0.00732499975,0,0,-1,11.0259394605219
2.696400252,0.970274525335719,-0.001,0,0.007303599748,0,0,-1,11.0260969345364
2.717800254,0.970038565154296,-0.001,0,0.007282199746,0,0,-1,11.0262544085509
2.739200256,0.969802601602928,-0.001,0,0.007260799744,0,0,-1,11.0264118825653
2.760600258,0.969566634681616,-0.001,0,0.007239399742,0,0,-1,11.0265693565798
2.78200026,0.96933066439036,-0.001,0,0.00721799974,0,0,-1,11.0267268305943
2.803400262,0.969094689788802,-0.001,0,0.007196599738,0,0,-1,11.027061509981
2.824800264,0.968858722346169,-0.001,0,0.007175199736,0,0,-1,11.0259684507975
2.846200266,0.968622778295004,-0.001,0,0.007153799734,0,0,-1,11.024875391614
2.867600268,0.968386857635309,-0.001,0,0.007132399732,0,0,-1,11.0237823324305
2.88900027,0.968150960367081,-0.001,0,0.00711099973,0,0,-1,11.022689273247
2.910400272,0.967915086490322,-0.001,0,0.007089599728,0,0,-1,11.0215962140635
2.931800274,0.967679236005033,-0.001,0,0.007068199726,0,0,-1,11.02050315488
2.953200276,0.967443408911211,-0.001,0,0.007046799724,0,0,-1,11.0194100956965
2.974600278,0.967207605208859,-0.001,0,0.007025399722,0,0,-1,11.0183170365129
2.99600028,0.966971824897976,-0.001,0,0.00700399972,0,0,-1,11.0172239773294
3.017400282,0.966736067978561,-0.001,0,0.006982599718,0,0,-1,11.0161309181459
3.038800284,0.966500334450615,-0.001,0,0.006961199716,0,0,-1,11.0150378589624
3.060200286,0.966264624314137,-0.001,0,0.006939799714,0,0,-1,11.0139447997789
3.081600288,0.966028937569128,-0.001,0,0.006918399712,0,0,-1,11.0128517405954
3.10300029,0.965793274215588,-0.001,0,0.00689699971,0,0,-1,11.0117586814119
3.124400292,0.965557634253516,-0.001,0,0.006875599708,0,0,-1,11.0106656222284
3.145800294,0.965322017682914,-0.001,0,0.006854199706,0,0,-1,11.0095725630449
3.167200296,0.96508642450378,-0.001,0,0.006832799704,0,0,-1,11.0084795038614
3.188600298,0.964850854716115,-0.001,0,0.006811399702,0,0,-1,11.0073864446778
3.2100003,0.964615308319918,-0.001,0,0.0067899997,0,0,-1,11.0062933854943
3.231400302,0.96437978531519,-0.001,0,0.006768599698,0,0,-1,11.0052003263108
3.252800304,0.964144285701932,-0.001,0,0.006747199696,0,0,-1,11.0041072671273
3.274200306,0.963908809480141,-0.001,0,0.006725799694,0,0,-1,11.0030142079438
3.295600308,0.963673356649819,-0.001,0,0.006704399692,0,0,-1,11.0019211487603
3.31700031,0.963437927210966,-0.001,0,0.00668299969,0,0,-1,11.0008280895768
3.338400312,0.963202521163582,-0.001,0,0.006661599688,0,0,-1,10.9997350303933
3.359800314,0.962967138507667,-0.001,0,0.006640199686,0,0,-1,10.9986419712098
3.381200316,0.96273177924322,-0.001,0,0.006618799684,0,0,-1,10.9975489120263
3.402600318,0.962496443370242,-0.001,0,0.006597399682,0,0,-1,10.9964558528427
3.42400032,0.962261130888732,-0.001,0,0.00657599968,0,0,-1,10.9953627936592
3.445400322,0.962025841798692,-0.001,0,0.006554599678,0,0,-1,10.9942697344757
3.466800324,0.96179057610012,-0.001,0,0.006533199676,0,0,-1,10.9931766752922
3.488200326,0.961555333793016,-0.001,0,0.006511799674,0,0,-1,10.9920836161087
3.509600328,0.961320114877382,-0.001,0,0.006490399672,0,0,-1,10.9909905569252
3.53100033,0.961084922907402,-0.001,0,0.00646899967,0,0,-1,10.9886984523144
3.552400332,0.960849812502262,-0.001,0,0.006447599668,0,0,-1,10.9842345538938
3.573800334,0.960614797624559,-0.001,0,0.006426199666,0,0,-1,10.9797706554732
3.595200336,0.960379878274289,-0.001,0,0.006404799664,0,0,-1,10.9753067570526
3.616600338,0.960145054451455,-0.001,0,0.006383399662,0,0,-1,10.970842858632
3.63800034,0.959910326156056,-0.001,0,0.00636199966,0,0,-1,10.9663789602114
3.659400342,0.959675693388093,-0.001,0,0.006340599658,0,0,-1,10.9619150617908
3.680800344,0.959441156147564,-0.001,0,0.006319199656,0,0,-1,10.9574511633701
3.702200346,0.959206714434471,-0.001,0,0.006297799654,0,0,-1,10.9529872649495
3.723600348,0.958972368248812,-0.001,0,0.006276399652,0,0,-1,10.9485233665289
3.74500035,0.958738117590589,-0.001,0,0.00625499965,0,0,-1,10.9440594681083
3.766400352,0.958503962459801,-0.001,0,0.006233599648,0,0,-1,10.9395955696877
3.787800354,0.958269902856448,-0.001,0,0.006212199646,0,0,-1,10.9351316712671
3.809200356,0.95803593878053,-0.001,0,0.006190799644,0,0,-1,10.9306677728465
3.830600358,0.957802070232047,-0.001,0,0.006169399642,0,0,-1,10.9262038744259
3.85200036,0.957568297211,-0.001,0,0.00614799964,0,0,-1,10.9217399760053
3.873400362,0.957334619717387,-0.001,0,0.006126599638,0,0,-1,10.9172760775846
3.894800364,0.957101705094936,-0.001,0,0.006105199636,0,0,-1,10.8445232815974
