"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
17.5176,0.0292094250316498,-0.001,0,-0.0059176,0,0,-1,6.9921701119471
17.5392,0.0290582916502813,-0.001,0,-0.0059392,0,0,-1,7.00166149625193
17.5608,0.0289069532550118,-0.001,0,-0.0059608,0,0,-1,7.01115288055676
17.5824,0.0287554098458412,-0.001,0,-0.0059824,0,0,-1,7.02064426486159
17.604,0.0286036614227697,-0.001,0,-0.006004,0,0,-1,7.03013564916642
17.6256,0.0284517079857973,-0.001,0,-0.0060256,0,0,-1,7.03962703347125
17.6472,0.0282995495349238,-0.001,0,-0.0060472,0,0,-1,7.04911841777608
17.6688,0.0281471860701493,-0.001,0,-0.0060688,0,0,-1,7.05860980208091
17.6904,0.0279946175914739,-0.001,0,-0.0060904,0,0,-1,7.06810118638574
17.712,0.0278418440988975,-0.001,0,-0.006112,0,0,-1,7.07759257069056
17.7336,0.027688773066571,-0.001,0,-0.0061336,0,0,-1,7.09672118528665
17.7552,0.0275354518033875,-0.001,0,-0.0061552,0,0,-1,7.09969207244794
17.7768,0.0273820663690412,-0.001,0,-0.0061768,0,0,-1,7.10266295960924
17.7984,0.0272286167635323,-0.001,0,-0.0061984,0,0,-1,7.10563384677052
17.82,0.0270751029868608,-0.001,0,-0.00622,0,0,-1,7.10860473393181
17.8416,0.0269215250390265,-0.001,0,-0.0062416,0,0,-1,7.1115756210931
17.8632,0.0267678829200296,-0.001,0,-0.0062632,0,0,-1,7.1145465082544
17.8848,0.0266141766298699,-0.001,0,-0.0062848,0,0,-1,7.11751739541569
17.9064,0.0264604061685476,-0.001,0,-0.0063064,0,0,-1,7.12048828257698
17.928,0.0263065715360626,-0.001,0,-0.006328,0,0,-1,7.12345916973827
17.9496,0.0261526727324149,-0.001,0,-0.0063496,0,0,-1,7.12643005689956
17.9712,0.0259987097576045,-0.001,0,-0.0063712,0,0,-1,7.12940094406085
17.9928,0.0258446826116315,-0.001,0,-0.0063928,0,0,-1,7.13237183122214
18.0144,0.0256905912944957,-0.001,0,-0.0064144,0,0,-1,7.13534271838343
18.036,0.0255364358061973,-0.001,0,-0.006436,0,0,-1,7.13831360554472
18.0576,0.0253822161467362,-0.001,0,-0.0064576,0,0,-1,7.14128449270601
18.0792,0.0252279323161124,-0.001,0,-0.0064792,0,0,-1,7.1442553798673
18.1008,0.0250735060421223,-0.001,0,-0.0065008,0,0,-1,7.1503065909279
