0.001,66.169
0.001,66.348
0.001,66.527
0.001,66.706
0.001,66.885
0.001,67.064
0.000,67.242
0.000,67.421
0.000,67.600
0.000,67.779
0.000,67.958
0.000,68.137
0.000,68.315
0.000,68.494
-0.000,68.673
-0.000,68.852
-0.000,69.031
-0.000,69.210
-0.000,69.388
-0.001,69.567
-0.001,69.746
-0.001,69.925
-0.001,70.104
-0.001,70.283
-0.001,70.461
-0.002,70.640
-0.002,70.819
-0.002,70.998
-0.003,71.177
-0.003,71.356
-0.004,71.534
-0.005,71.713
-0.005,71.892
-0.006,72.071
-0.007,72.250
-0.008,72.429
-0.009,72.608
-0.009,72.786
-0.011,72.965
-0.011,73.144
-0.012,73.323
-0.013,73.502
-0.014,73.681
-0.015,73.859
-0.016,74.038
-0.017,74.217
-0.016,74.396
-0.016,74.575
-0.016,74.754
-0.016,74.932
-0.017,75.111
-0.016,75.290
-0.016,75.469
-0.016,75.648
-0.016,75.827
-0.016,76.005
-0.016,76.184
-0.017,76.363
-0.017,76.542
-0.017,76.721
-0.017,76.900
-0.017,77.078
-0.017,77.257
-0.018,77.436
-0.018,77.615
-0.018,77.794
-0.018,77.973
-0.018,78.151
-0.018,78.330
-0.019,78.509
-0.019,78.688
-0.019,78.867
-0.019,79.046
-0.019,79.224
-0.020,79.403
-0.020,79.582
-0.020,79.761
-0.020,79.940
-0.021,80.119
-0.021,80.297
-0.021,80.476
-0.021,80.655
-0.021,80.834
-0.022,81.013
-0.022,81.192
-0.022,81.370
-0.022,81.549
-0.022,81.728
-0.023,81.907
-0.023,82.086
-0.023,82.265
-0.023,82.443
-0.024,82.622
-0.024,82.801
-0.024,82.980
-0.024,83.159
-0.024,83.338
-0.025,83.517
-0.025,83.695
-0.025,83.874
-0.025,84.053
-0.026,84.232
-0.026,84.411
-0.026,84.590
-0.026,84.768
-0.026,84.947
-0.027,85.126
-0.027,85.305
-0.027,85.484
-0.027,85.663
-0.028,85.841
-0.028,86.020
-0.028,86.199
-0.028,86.378
-0.029,86.557
-0.029,86.736
-0.029,86.914
-0.029,87.093
-0.030,87.272
-0.030,87.451
-0.030,87.630
-0.030,87.809
-0.031,87.987
-0.031,88.166
-0.031,88.345
-0.031,88.524
-0.032,88.703
-0.032,88.882
-0.032,89.060
-0.032,89.239
-0.033,89.418
-0.033,89.597
-0.033,89.776
-0.033,89.955
-0.034,90.133
-0.034,90.312
-0.034,90.491
-0.034,90.670
-0.035,90.849
-0.035,91.028
-0.035,91.206
-0.036,91.385
-0.036,91.564
-0.036,91.743
-0.037,91.922
-0.037,92.101
-0.037,92.279
-0.037,92.458
-0.038,92.637
-0.038,92.816
-0.038,92.995
-0.038,93.174
-0.039,93.353
-0.039,93.531
-0.039,93.710
-0.039,93.889
-0.040,94.068
-0.040,94.247
-0.040,94.426
-0.041,94.604
-0.041,94.783
-0.041,94.962
-0.042,95.141
-0.042,95.320
-0.042,95.499
-0.042,95.677
-0.043,95.856
-0.043,96.035
-0.043,96.214
-0.044,96.393
-0.044,96.572
-0.045,96.750
-0.045,96.929
-0.045,97.108
-0.046,97.287
-0.046,97.466
-0.046,97.645
-0.047,97.823
-0.047,98.002
-0.048,98.181
-0.048,98.360
-0.049,98.539
-0.049,98.718
-0.050,98.896
-0.050,99.075
-0.051,99.254
-0.051,99.433
-0.052,99.612
-0.053,99.791
-0.053,99.969
-0.054,100.148
-0.055,100.327
-0.056,100.506
-0.057,100.685
-0.057,100.864
-0.058,101.042
-0.060,101.221
-0.061,101.400
-0.063,101.579
-0.064,101.758
-0.067,101.937
-0.070,102.115
-0.074,102.294
-0.080,102.473
-0.081,102.652
-0.083,102.831
-0.094,103.010
-0.100,103.188
-0.093,103.367
-0.095,103.546
-0.107,103.725
-0.097,103.904
-0.095,104.083
-0.095,104.262
-0.105,104.440
-0.092,104.619
-0.090,104.798
-0.095,104.977
-0.094,105.156
-0.084,105.335
-0.083,105.513
-0.089,105.692
-0.079,105.871
-0.072,106.050
-0.074,106.229
-0.074,106.408
-0.065,106.586
-0.060,106.765
-0.061,106.944
-0.058,107.123
-0.050,107.302
-0.047,107.481
-0.047,107.659
-0.040,107.838
-0.035,108.017
-0.033,108.196
-0.031,108.375
-0.024,108.554
-0.021,108.732
-0.019,108.911
-0.014,109.090
-0.010,109.269
-0.007,109.448
-0.004,109.627
0.001,109.805
0.005,109.984
0.008,110.163
-0.018,110.342
-0.012,110.521
-0.013,110.700
-0.014,110.878
-0.015,111.057
-0.015,111.236
-0.016,111.415
-0.016,111.594
-0.017,111.773
-0.017,111.951
-0.017,112.130
-0.018,112.309
-0.018,112.488
-0.018,112.667
-0.018,112.846
-0.018,113.024
-0.018,113.203
-0.018,113.382
-0.018,113.561
-0.018,113.740
-0.018,113.919
-0.018,114.098
-0.018,114.276
-0.018,114.455
-0.018,114.634
-0.018,114.813
-0.017,114.992
-0.017,115.171
-0.017,115.349
-0.017,115.528
-0.017,115.707
-0.017,115.886
-0.017,116.065
-0.017,116.244
-0.016,116.422
-0.016,116.601
-0.016,116.780
-0.016,116.959
-0.016,117.138
-0.016,117.317
-0.016,117.495
-0.015,117.674
-0.015,117.853
-0.015,118.032
-0.015,118.211
-0.015,118.390
-0.015,118.568
-0.015,118.747
-0.015,118.926
-0.014,119.105
-0.014,119.284
-0.014,119.463
-0.014,119.641
-0.014,119.820
-0.014,119.999
-0.014,120.178
-0.014,120.357
-0.013,120.536
-0.013,120.714
-0.013,120.893
-0.013,121.072
-0.013,121.251
-0.013,121.430
-0.013,121.609
-0.013,121.787
-0.012,121.966
-0.012,122.145
-0.012,122.324
-0.012,122.503
-0.012,122.682
-0.012,122.860
-0.012,123.039
-0.012,123.218
-0.012,123.397
-0.011,123.576
-0.011,123.755
-0.011,123.933
-0.011,124.112
-0.011,124.291
-0.011,124.470
-0.011,124.649
-0.011,124.828
-0.011,125.007
-0.011,125.185
-0.010,125.364
-0.010,125.543
-0.010,125.722
-0.010,125.901
-0.010,126.080
-0.010,126.258
-0.010,126.437
-0.010,126.616
-0.010,126.795
-0.010,126.974
-0.010,127.153
-0.010,127.331
-0.009,127.510
-0.009,127.689
-0.009,127.868
-0.009,128.047
-0.009,128.226
-0.009,128.404
-0.009,128.583
-0.009,128.762
-0.009,128.941
-0.009,129.120
-0.009,129.299
-0.009,129.477
-0.008,129.656
-0.008,129.835
-0.008,130.014
-0.008,130.193
-0.008,130.372
-0.008,130.550
-0.008,130.729
-0.008,130.908
-0.008,131.087
-0.008,131.266
-0.008,131.445
-0.008,131.623
-0.008,131.802
-0.008,131.981
-0.008,132.160
-0.007,132.339
-0.007,132.518
-0.007,132.696
-0.007,132.875
-0.007,133.054
-0.007,133.233
-0.007,133.412
-0.007,133.591
-0.007,133.769
-0.007,133.948
-0.007,134.127
-0.007,134.306
-0.007,134.485
-0.007,134.664
-0.007,134.843
-0.007,135.021
-0.007,135.200
-0.006,135.379
-0.006,135.558
-0.006,135.737
-0.006,135.916
-0.006,136.094
-0.006,136.273
-0.006,136.452
-0.006,136.631
-0.006,136.810
-0.006,136.989
-0.006,137.167
-0.006,137.346
-0.006,137.525
-0.006,137.704
-0.006,137.883
-0.006,138.062
-0.006,138.240
-0.006,138.419
-0.006,138.598
-0.006,138.777
-0.006,138.956
-0.006,139.135
-0.005,139.313
-0.005,139.492
-0.005,139.671
-0.005,139.850
-0.005,140.029
-0.005,140.208
-0.005,140.386
-0.005,140.565
-0.005,140.744
-0.005,140.923
-0.005,141.102
-0.005,141.281
-0.005,141.459
-0.005,141.638
-0.005,141.817
-0.005,141.996
-0.005,142.175
-0.005,142.354
-0.005,142.532
-0.005,142.711
-0.005,142.890
-0.005,143.069
-0.005,143.248
-0.005,143.427
-0.004,143.605
-0.004,143.784
-0.004,143.963
-0.004,144.142
-0.004,144.321
-0.004,144.500
-0.004,144.678
-0.004,144.857
-0.004,145.036
-0.004,145.215
-0.004,145.394
-0.004,145.573
-0.004,145.752
-0.004,145.930
-0.004,146.109
-0.004,146.288
-0.004,146.467
-0.004,146.646
-0.004,146.825
-0.004,147.003
-0.004,147.182
-0.004,147.361
-0.004,147.540
-0.004,147.719
-0.004,147.898
-0.004,148.076
-0.004,148.255
-0.004,148.
